Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-23,10:28,04:15,Seoul,ICN,Korean Air,KE441,2,11L,Landed,HL8558,A21N,passenger
2025-12-23,10:18,02:43,Taipei,TPE,China Airlines,CI791,2,11L,Landed,B-18112,A21N,passenger
2025-12-23,10:15,02:51,Kuala Lumpur,KUL,AirAsia,AK516,2,11L,Landed,9M-AGI,A20N,passenger
2025-12-23,10:12,01:36,Guangzhou,CAN,China Southern Airlines,CZ3049,2,11L,Landed,B-30CD,A20N,passenger
2025-12-23,10:07,01:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,11L,Landed,VN-A605,A321,passenger
2025-12-23,10:05,01:39,Hong Kong,HKG,Cathay Pacific,CX741,2,11L,Landed,B-HNV,B773,passenger
2025-12-23,10:02,01:26,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A639,A321,passenger
2025-12-23,09:58,02:23,Kaohsiung,KHH,Vietnam Airlines,VN587,2,11L,Landed,VN-A616,A21N,passenger
2025-12-23,09:51,00:58,Da Nang,DAD,Vietravel Airlines,VU638,1,11L,Landed,VN-A129,A321,passenger
2025-12-23,09:43,01:16,Pleiku,PXU,VietJet Air,VJ422,1,11L,Landed,VN-A544,A321,passenger
2025-12-23,09:36,00:38,Vinh,VII,Vietnam Airlines,VN1716,1,11L,Landed,VN-A390,A321,passenger
2025-12-23,09:32,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN226,1,11L,Landed,VN-A893,A359,passenger
2025-12-23,09:28,01:22,Bangkok,BKK,Thai Airways,TG560,2,11L,Landed,HS-TXK,A320,passenger
2025-12-23,09:25,01:47,Ho Chi Minh City,SGN,VietJet Air,VJ148,1,11L,Landed,VN-A516,A21N,passenger
2025-12-23,09:22,00:58,Da Nang,DAD,Vietnam Airlines,VN158,1,11L,Landed,VN-A397,A321,passenger
2025-12-23,09:19,01:01,Da Nang,DAD,VietJet Air,VJ504,1,11L,Landed,VN-A500,A21N,passenger
2025-12-23,09:12,01:51,Ho Chi Minh City,SGN,Avion Express,VU774,1,11L,Landed,9H-MLW,A320,passenger
2025-12-23,09:09,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,11L,Landed,VN-A886,A359,passenger
2025-12-23,09:06,01:49,Ho Chi Minh City,SGN,Bamboo Airways,QH204,1,11L,Landed,ER-00005,A320,passenger
2025-12-23,09:04,03:00,Shanghai,PVG,Air China Cargo,CA3115,0,11L,Landed,B-2475,B744,cargo
2025-12-23,09:00,04:12,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A538,A21N,passenger
2025-12-23,08:56,00:58,Da Nang,DAD,VietJet Air,VJ506,1,11L,Landed,VN-A684,A321,passenger
2025-12-23,08:50,00:54,Hue,HUI,Vietnam Airlines,VN1540,1,11L,Landed,VN-A357,A321,passenger
2025-12-23,08:45,01:29,Bangkok,DMK,AirAsia,FD642,2,11L,Landed,HS-BBJ,A320,passenger
2025-12-23,08:42,01:39,Hong Kong,HKG,HK express,UO540,2,11L,Landed,B-KKL,A21N,passenger
2025-12-23,08:37,01:51,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ806,1,11L,Landed,VN-A280,A321,passenger
2025-12-23,08:31,01:23,Bangkok,BKK,K-Mile Air,8K525,0,11L,Landed,HS-KMD,B738,cargo
2025-12-23,08:29,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ126,1,11L,Landed,VN-A668,A320,passenger
2025-12-23,08:24,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN7272,1,11L,Landed,VN-A515,A20N,passenger
2025-12-23,08:09,01:33,Shenzhen,SZX,Shenzhen Airlines,ZH101,2,11L,Landed,B-9908,A320,passenger
2025-12-23,08:03,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,11L,Landed,VN-A324,A321,passenger
2025-12-23,07:51,06:03,Doha,DOH,Qatar Airways,QR8954,0,11L,Landed,A7-BFC,B77L,cargo
2025-12-23,07:48,02:52,Singapore,SIN,Scoot,TR326,2,11L,Landed,9V-OFM,B788,passenger
2025-12-23,07:42,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ124,1,11L,Landed,VN-A647,A321,passenger
2025-12-23,07:36,00:59,Da Nang,DAD,Vietnam Airlines,VN156,1,11L,Landed,VN-A353,A321,passenger
2025-12-23,07:30,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ122,1,11L,Landed,VN-A578,A21N,passenger
2025-12-23,07:21,02:52,Manila,MNL,Vietnam Airlines,VN646,2,11L,Landed,VN-A329,A321,passenger
2025-12-23,07:12,02:57,Manila,MNL,Cebu Pacific,5J744,2,11L,Landed,RP-C4133,A21N,passenger
2025-12-23,07:04,08:18,Istanbul,IST,Turkish Airlines,TK252,2,11L,Landed,TC-LLK,B789,passenger
2025-12-23,07:00,08:18,Moscow,SVO,Vietnam Airlines,VN62,2,11L,Landed,VN-A870,B789,passenger
2025-12-23,06:58,01:03,Da Nang,DAD,VietJet Air,VJ502,1,11L,Landed,VN-A642,A321,passenger
2025-12-23,06:54,01:44,Ho Chi Minh City,SGN,N/A,VN6002,1,11L,Landed,VN-A363,A321,passenger
2025-12-23,06:37,05:56,Doha,DOH,Qatar Airways,QR982,2,11L,Landed,A7-BHM,B789,passenger
2025-12-23,06:35,09:15,Beirut,BEY,Turkish Airlines,TK6312,0,11L,Landed,TC-JOY,A332,cargo
2025-12-23,06:24,10:07,Frankfurt,FRA,Vietnam Airlines,VN36,2,11L,Landed,VN-A868,B789,passenger
2025-12-23,06:18,04:10,Jakarta,CGK,Vietnam Airlines,VN634,2,29R,Landed,VN-A325,A321,passenger
2025-12-23,06:14,10:35,Paris,CDG,Vietnam Airlines,VN18,2,N/A,Landed,VN-A899,A359,passenger
2025-12-23,06:11,03:55,Mumbai,BOM,VietJet Air,VJ910,2,11L,Landed,VN-A697,A21N,passenger
2025-12-23,06:08,04:09,Seoul,ICN,Bamboo Airways,QH9451,2,11L,Landed,VN-A596,A20N,passenger
2025-12-23,05:31,05:53,Dubai,DWC,Emirates,EK9854,0,11L,Landed,A6-EFW,B77L,cargo
2025-12-23,05:12,10:52,London,LHR,Vietnam Airlines,VN56,2,11L,Landed,VN-A861,B789,passenger
2025-12-23,05:09,03:08,Shanghai,PVG,VietJet Air,VJ7239,2,11L,Landed,VN-A662,A320,passenger
2025-12-23,05:04,01:31,Guangzhou,CAN,FedEx,FX6001,0,11L,Landed,N117FE,B763,cargo
2025-12-23,04:45,03:26,Delhi,DEL,Vietnam Airlines,VN980,2,11L,Landed,VN-A896,A359,passenger
2025-12-23,04:37,09:42,Munich,MUC,Vietnam Airlines,VN34,2,11L,Landed,VN-A862,B789,passenger
2025-12-23,04:26,01:34,Nha Trang,CXR,Vietnam Airlines,VN9501,1,11L,Landed,VN-A508,A21N,passenger
2025-12-23,04:08,01:33,Guangzhou,CAN,VietJet Air,VJ7527,2,11L,Landed,VN-A639,A321,passenger
2025-12-23,04:04,03:20,Beijing,PKX,VietJet Air,VJ7713,2,11L,Landed,VN-A676,A320,passenger
2025-12-23,02:46,02:18,Xi'an,XIY,VietJet Air,VJ7343,2,11L,Landed,VN-A500,A21N,passenger
2025-12-23,02:39,01:41,Ho Chi Minh City,SGN,Vietravel Airlines,VU748,1,11L,Landed,VN-A129,A321,passenger
2025-12-23,02:03,04:03,Seoul,ICN,Korean Air,KE361,0,11L,Landed,HL7601,B744,cargo
2025-12-23,01:57,01:32,Chengdu,TFU,VietJet Air,VJ7307,2,11L,Landed,VN-A689,A320,passenger
2025-12-23,01:53,02:56,Manila,MNL,Philippine Airlines,PR595,2,11L,Landed,RP-C8786,A333,passenger
2025-12-23,01:48,04:20,Seoul,ICN,Air Zeta,KJ375,0,11L,Landed,HL8319,B738,cargo
2025-12-23,01:45,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ182,1,11L,Landed,VN-A655,A320,passenger
2025-12-23,01:40,03:52,Chennai,MAA,N/A,N/A,0,11L,Landed,VT-AFO,B738,cargo
2025-12-23,01:36,04:04,Seoul,ICN,Atlas Air,5Y8242,0,11L,Landed,N477MC,B744,cargo
2025-12-23,01:33,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN7216,1,11L,Landed,VN-A603,A321,passenger
2025-12-23,01:29,04:10,Seoul,ICN,Air Zeta,KJ391,0,29R,Landed,HL7507,B763,cargo
2025-12-23,01:21,03:06,Shanghai,PVG,China Eastern Airlines,MU5075,2,11L,Landed,B-1319,B738,passenger
2025-12-23,01:16,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN270,1,11L,Landed,VN-A619,A21N,passenger
2025-12-23,01:07,03:06,Manila,MNL,Cebu Pacific,5J746,2,11L,Landed,RP-C4147,A21N,passenger
2025-12-23,01:04,03:05,Shanghai,PVG,Juneyao Air,HO1329,2,11L,Landed,B-8236,A320,passenger
2025-12-23,00:58,01:35,Shenzhen,SZX,Shenzhen Airlines,ZH107,2,11L,Landed,B-6296,A320,passenger
2025-12-23,00:29,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,11L,Landed,VN-A327,A321,passenger
2025-12-23,00:25,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,11L,Landed,VN-A336,A321,passenger
2025-12-23,00:19,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,11L,Landed,VN-A865,B789,passenger
2025-12-23,00:09,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ156,1,11L,Landed,VN-A543,A21N,passenger
2025-12-23,00:05,01:01,Da Nang,DAD,Vietnam Airlines,VN7192,1,11L,Landed,VN-A623,A21N,passenger
2025-12-23,00:01,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ174,1,11L,Landed,VN-A633,A321,passenger
2025-12-23,00:00,01:29,Bangkok,BKK,Vietnam Airlines,VN616,2,11L,Landed,VN-A397,A321,passenger
2025-12-24,23:57,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,11L,Landed,VN-A325,A321,passenger
2025-12-24,23:50,04:38,Seoul,ICN,T'way Air,TW61,2,11L,Landed,HL8086,B738,passenger
2025-12-24,23:46,03:59,Jakarta,CGK,Citilink,QG8846,2,11L,Landed,PK-GTA,A20N,passenger
2025-12-24,23:43,01:39,Nha Trang,CXR,VietJet Air,VJ778,1,11L,Landed,VN-A697,A21N,passenger
2025-12-24,23:32,01:23,Yangon,RGN,Myanmar Airways International,8M450,2,11L,Landed,XY-ALK,A319,passenger
2025-12-24,23:28,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ196,1,11L,Landed,VN-A580,A21N,passenger
2025-12-24,23:25,01:44,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ882,1,11L,Landed,VN-A279,A321,passenger
2025-12-24,23:23,01:36,Guangzhou,CAN,China Southern Airlines,CZ371,2,11L,Landed,B-8995,A321,passenger
2025-12-24,23:14,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,11L,Landed,VN-A874,B78X,passenger
2025-12-24,23:02,05:33,Tokyo,NRT,All Nippon Airways,NH897,2,11L,Landed,JA928A,B789,passenger
2025-12-24,22:50,01:43,Ho Chi Minh City,SGN,Bamboo Airways,QH286,1,11L,Landed,VN-A585,A321,passenger
2025-12-24,22:46,05:41,Tokyo,NRT,Japan Airlines,JL751,2,11L,Landed,JA608J,B763,passenger
2025-12-24,22:41,00:59,Da Nang,DAD,VietJet Air,VJ518,1,11L,Landed,VN-A639,A321,passenger
2025-12-24,22:35,02:41,Kuala Lumpur,KUL,Vietnam Airlines,VN680,2,11L,Landed,VN-A619,A21N,passenger
2025-12-24,22:32,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,11L,Landed,VN-A870,B789,passenger
2025-12-24,22:26,01:44,Ho Chi Minh City,SGN,VietJet Air,VJ154,1,11L,Landed,VN-A648,A321,passenger
2025-12-24,22:25,01:01,Da Nang,DAD,N/A,VN6070,1,11L,Landed,VN-A363,A321,passenger
2025-12-24,22:20,01:33,Da Lat,DLI,VietJet Air,VJ410,1,11L,Landed,VN-A632,A321,passenger
2025-12-24,22:18,12:44,Anchorage,ANC,UPS,5X72,0,11L,Landed,N633UP,B748,cargo
2025-12-24,22:12,04:42,Seoul,ICN,Asiana Airlines,OZ733,2,11L,Landed,HL8522,A359,passenger
2025-12-24,22:08,01:30,Macau,MFM,Air Macau,NX982,2,11L,Landed,B-MCL,A20N,passenger
2025-12-24,22:04,01:47,Chengdu,TFU,Sichuan Airlines,3U3905,2,11L,Landed,B-6955,A320,passenger
2025-12-24,22:01,02:49,Taipei,TPE,VietJet Air,VJ943,2,11L,Landed,VN-A500,A21N,passenger
2025-12-24,21:58,01:29,Phnom Penh,KTI,Vietnam Airlines,VN922,2,11L,Landed,VN-A623,A21N,passenger
2025-12-24,21:54,01:38,Hong Kong,HKG,Cathay Pacific,CX3147,0,11L,Landed,B-LIF,B744,cargo
2025-12-24,21:51,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN7204,1,11L,Landed,VN-A398,A321,passenger
2025-12-24,21:47,01:29,Nha Trang,CXR,Vietnam Airlines,VN1562,1,11L,Landed,VN-A396,A321,passenger
2025-12-24,21:43,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,11L,Landed,VN-A873,B78X,passenger
2025-12-24,21:40,04:41,Seoul,ICN,Korean Air,KE447,2,29R,Landed,HL8575,B78X,passenger
2025-12-24,21:37,01:29,Macau,MFM,Qatar Airways,QR8309,0,11L,Landed,A7-BFM,B77L,cargo
2025-12-24,21:34,01:52,Can Tho,VCA,Vietnam Airlines,VN1206,1,11L,Landed,VN-A604,A321,passenger
2025-12-24,21:31,01:54,Ho Chi Minh City,SGN,VietJet Air,VJ160,1,11L,Landed,VN-A667,A321,passenger
2025-12-24,21:28,01:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,11L,Landed,VN-A878,B78X,passenger
2025-12-24,21:26,00:58,Vientiane,VTE,Vietnam Airlines,VN920,2,11L,Landed,VN-A625,A21N,passenger
2025-12-24,21:23,01:49,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ878,1,11L,Landed,VN-A282,A21N,passenger
2025-12-24,21:19,01:31,Bangkok,BKK,FedEx,FX6002,0,11L,Landed,N109FE,B763,cargo
2025-12-24,21:16,,Bangkok,BKK,Vietnam Airlines,VN618,2,11L,Landed,VN-A390,A321,passenger
2025-12-24,21:14,01:05,Da Nang,DAD,Vietnam Airlines,VN7196,1,11L,Landed,VN-A393,A321,passenger
2025-12-24,21:11,04:48,Denpasar,DPS,VietJet Air,VJ998,2,11L,Landed,VN-A578,A21N,passenger
2025-12-24,21:09,01:11,Da Nang,DAD,Vietnam Airlines,VN188,1,11L,Landed,VN-A515,A20N,passenger
2025-12-24,21:05,01:49,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,11L,Landed,VN-A869,B789,passenger
2025-12-24,21:02,05:35,Tokyo,HND,Vietnam Airlines,VN385,2,11L,Landed,VN-A899,A359,passenger
2025-12-24,20:59,01:30,Bangkok,BKK,VietJet Air,VJ904,2,11L,Landed,VN-A677,A321,passenger
2025-12-24,20:56,04:23,Seoul,ICN,Vietnam Airlines,VN415,2,11L,Landed,VN-A862,B789,passenger
2025-12-24,20:54,04:27,Seoul,ICN,Air Zeta,KJ389,0,11L,Landed,HL7417,B744,cargo
2025-12-24,20:51,01:32,Shenzhen,SZX,China Southern Airlines,CZ8083,2,11L,Landed,B-9917,A320,passenger
2025-12-24,20:46,01:22,Bangkok,DMK,AirAsia,FD644,2,11L,Landed,HS-EAD,A21N,passenger
2025-12-24,20:40,01:47,Phu Quoc,PQC,VietJet Air,VJ1440,1,11L,Landed,VN-A535,A321,passenger
2025-12-24,20:37,01:18,Pleiku,PXU,VietJet Air,VJ424,1,11L,Landed,VN-A645,A321,passenger
2025-12-24,20:34,05:42,Tokyo,NRT,VietJet Air,VJ935,2,N/A,Landed,VN-A548,A21N,passenger
2025-12-24,20:29,01:29,Siem Reap,SAI,VietJet Air,VJ914,2,11L,Landed,VN-A522,A321,passenger
2025-12-24,20:26,01:35,Chongqing,CKG,West Air,PN6423,2,11L,Landed,B-9981,A320,passenger
2025-12-24,20:23,09:06,Sydney,SYD,Vietnam Airlines,VN786,2,11L,Landed,VN-A888,A359,passenger
2025-12-24,20:20,01:43,Ho Chi Minh City,SGN,Bamboo Airways,QH262,1,11L,Landed,ER-00005,A320,passenger
2025-12-24,20:14,01:42,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ868,1,11L,Landed,VN-A280,A321,passenger
2025-12-24,20:11,01:05,Da Nang,DAD,VietJet Air,VJ516,1,11L,Landed,VN-A655,A320,passenger
2025-12-24,20:08,03:40,Delhi,DEL,SF Airlines,O3168,0,11L,Landed,B-223L,B763,cargo
2025-12-24,20:03,01:00,Da Nang,DAD,Vietnam Airlines,VN180,1,11L,Landed,VN-A512,A21N,passenger
2025-12-24,20:00,01:42,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,11L,Landed,VN-A289,A321,passenger
2025-12-24,19:58,00:37,Luang Prabang,LPQ,Vietnam Airlines,VN930,2,11L,Landed,VN-A508,A21N,passenger
2025-12-24,19:51,02:35,Taichung,RMQ,VietJet Air,VJ949,2,11L,Landed,VN-A651,A321,passenger
2025-12-24,19:46,,Qui Nhon,UIH,VietJet Air,VJ432,1,11L,Landed,VN-A649,A321,passenger
2025-12-24,19:43,,Da Nang,DAD,Bamboo Airways,QH148,1,29R,Landed,VN-A227,A321,passenger
2025-12-24,19:40,02:10,Bangkok,BKK,Thai Airways,TG564,2,11L,Landed,HS-TXJ,A320,passenger
2025-12-24,19:37,05:09,Osaka,KIX,VietJet Air,VJ931,2,11L,Landed,VN-A536,A21N,passenger
2025-12-24,19:33,00:57,Hue,HUI,Vietnam Airlines,VN1544,1,11L,Landed,VN-A605,A321,passenger
2025-12-24,19:30,02:30,Ho Chi Minh City,SGN,VietJet Air,VJ152,1,N/A,Landed,VN-A671,A320,passenger
2025-12-24,19:26,02:12,Hong Kong,HKG,Cathay Pacific,CX743,2,11L,Landed,B-HNG,B773,passenger
2025-12-24,19:22,06:13,Bahrain,BAH,DHL Air,QY576,0,11L,Landed,D-ALMG,A333,cargo
2025-12-24,19:19,01:19,Chengdu,TFU,Chengdu Airlines,EU2863,2,11L,Landed,B-8877,A320,passenger
2025-12-24,19:15,,Siem Reap,SAI,Vietnam Airlines,VN836,2,11L,Landed,VN-A356,A321,passenger
2025-12-24,19:13,,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,11L,Landed,,B789,unknown
2025-12-24,19:08,,Nha Trang,CXR,Vietnam Airlines,VN1558,1,11L,Landed,VN-A338,A321,passenger
2025-12-24,19:00,00:28,Hanoi,HAN,Vietnam Airlines,VN1718,2,11L,Landed,VN-A514,A20N,passenger
2025-12-24,18:58,01:57,Changsha,CSX,China Southern Airlines,CZ8359,2,11L,Landed,B-325D,A20N,passenger
2025-12-24,18:53,01:48,N/A,,Hong Kong Airlines,HX528,2,11L,Landed,B-LPV,A320,passenger
2025-12-24,18:49,02:09,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,11L,Landed,VN-A879,B78X,passenger
2025-12-24,18:38,,Da Nang,DAD,Vietnam Airlines,VN174,1,11L,Landed,VN-A327,A321,passenger
2025-12-24,18:32,03:38,Beijing,PEK,Vietnam Airlines,VN513,2,N/A,Landed,VN-A339,A321,passenger
2025-12-24,18:28,01:42,Guangzhou,CAN,China Southern Airlines,CZ8177,2,N/A,Landed,B-6776,A320,passenger
2025-12-24,18:26,,Buon Ma Thuot,BMV,VietJet Air,VJ1492,1,N/A,Landed,VN-A639,A321,passenger
2025-12-24,17:33,01:23,Qui Nhon,UIH,Bamboo Airways,QH1214,1,N/A,Landed,JU-1410,A320,passenger
2025-12-24,17:31,02:17,Kolkata,CCU,IndiGo,6E1631,2,N/A,Landed,VT-IWX,A320,passenger
2025-12-24,17:28,01:29,Bangkok,BKK,Vietnam Airlines,VN614,2,11L,Landed,VN-A324,A321,passenger
2025-12-24,17:06,02:57,Taipei,TPE,EVA Air,BR385,2,N/A,Landed,B-16216,A321,passenger
2025-12-24,17:02,04:35,Denpasar,DPS,VietJet Air,VJ900,2,N/A,Landed,VN-A542,A321,passenger
2025-12-24,16:56,04:28,Busan,PUS,VietJet Air,VJ957,2,N/A,Landed,VN-A662,A320,passenger
2025-12-24,16:53,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ146,1,N/A,Landed,VN-A534,A21N,passenger
2025-12-24,16:50,02:43,Singapore,SIN,China Cargo Airlines,CK288,0,N/A,Landed,B-2077,B77L,cargo
2025-12-24,16:45,03:23,Shanghai,PVG,Air China,CA755,2,N/A,Landed,B-6791,A321,passenger
2025-12-24,16:42,00:35,Dien Bien Phu,DIN,Vietnam Airlines,VN1805,1,N/A,Landed,VN-A331,A321,passenger
2025-12-24,16:39,02:58,Taipei,TPE,China Airlines,CI793,2,11L,Landed,B-18661,B738,passenger
2025-12-24,16:35,01:39,Da Lat,DLI,Vietnam Airlines,VN1574,1,11L,Landed,VN-A515,A20N,passenger
2025-12-24,16:31,01:02,Da Nang,DAD,Vietnam Airlines,VN172,1,11L,Landed,VN-A396,A321,passenger
2025-12-24,16:27,01:58,Can Tho,VCA,Vietnam Airlines,VN1202,1,11L,Landed,VN-A623,A21N,passenger
2025-12-24,16:24,01:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,29R,Landed,VN-A866,B789,passenger
2025-12-24,16:21,01:38,Da Lat,DLI,VietJet Air,VJ408,1,11L,Landed,VN-A645,A321,passenger
2025-12-24,16:18,01:45,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,11L,Landed,VN-A129,A321,passenger
2025-12-24,16:15,00:50,Vientiane,VTE,Lao Airlines,QV311,2,11L,Landed,RDPL-34199,A320,passenger
2025-12-24,16:11,04:33,N/A,,Hai Au Aviation,N/A,2,11L,Landed,VN-B466,C208,passenger
2025-12-24,16:06,01:57,Can Tho,VCA,VietJet Air,VJ462,1,11L,Landed,VN-A655,A320,passenger
2025-12-24,16:03,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,11L,Landed,VN-A870,B789,passenger
2025-12-24,16:00,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ198,1,11L,Landed,VN-A642,A321,passenger
2025-12-24,15:57,01:25,Tuy Hoa,TBB,Vietnam Airlines,VN1650,1,11L,Landed,VN-A514,A20N,passenger
2025-12-24,15:54,01:59,Con Dao,VCS,VietJet Air,VJ108,1,11L,Landed,B-656E,AJ27,passenger
2025-12-24,15:50,02:49,Singapore,SIN,Vietnam Airlines,VN660,2,11L,Landed,VN-A891,A359,passenger
2025-12-24,15:47,01:45,Ho Chi Minh City,SGN,Avion Express,VU778,1,11L,Landed,9H-MLW,A320,passenger
2025-12-24,15:44,01:37,Da Lat,DLI,VietJet Air,VJ404,1,11L,Landed,VN-A649,A321,passenger
2025-12-24,15:40,01:22,Qui Nhon,UIH,Vietnam Airlines,VN1622,1,11L,Landed,VN-A512,A21N,passenger
2025-12-24,15:37,01:03,Da Nang,DAD,Vietnam Airlines,VN168,1,11L,Landed,VN-A605,A321,passenger
2025-12-24,15:33,01:43,Hong Kong,HKG,Vietnam Airlines,VN593,2,11L,Landed,VN-A604,A321,passenger
2025-12-24,15:30,01:43,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH242,1,11L,Landed,PK-BBK,B739,passenger
2025-12-24,15:23,06:06,Khabarovsk,KHV,VietJet Air,VJ7707,2,11L,Landed,VN-A550,A21N,passenger
2025-12-24,15:19,01:37,Da Lat,DLI,Bamboo Airways,QH1422,1,11L,Landed,VN-A227,A321,passenger
2025-12-24,15:14,03:48,Jakarta,CGK,China Airlines,CI5870,0,11L,Landed,B-18725,B744,cargo
2025-12-24,15:11,01:49,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ838,1,11L,Landed,VN-A284,A21N,passenger
2025-12-24,15:08,01:07,Da Nang,DAD,Vietnam Airlines,VN170,1,11L,Landed,VN-A390,A321,passenger
2025-12-24,15:06,01:16,Chiang Mai,CNX,AirAsia,FD870,2,11L,Landed,HS-CBH,A20N,passenger
2025-12-24,15:04,01:10,Da Nang,DAD,Vietnam Airlines,VN166,1,11L,Landed,VN-A614,A321,passenger
2025-12-24,14:59,02:51,Fuzhou,FOC,Xiamen Air,MF8697,2,11L,Landed,B-5602,B738,passenger
2025-12-24,14:56,08:17,Istanbul,IST,Turkish Airlines,TK164,2,11L,Landed,TC-LGH,A359,passenger
2025-12-24,14:54,01:49,Ho Chi Minh City,SGN,VietJet Air,VJ138,1,11L,Landed,VN-A549,A21N,passenger
2025-12-24,14:51,01:45,Shenzhen,SZX,China Southern Airlines,CZ8469,2,11L,Landed,B-6913,A321,passenger
2025-12-24,14:48,00:55,Kunming,KMG,China Eastern Airlines,MU9605,2,11L,Landed,B-7590,B738,passenger
2025-12-24,14:45,,Nha Trang,CXR,VietJet Air,VJ774,1,11L,Landed,VN-A522,A321,passenger
2025-12-24,14:41,03:04,Taipei,TPE,VietJet Air,VJ941,2,11L,Landed,VN-A648,A321,passenger
2025-12-24,14:37,02:50,Kuala Lumpur,KUL,VietJet Air,VJ906,2,11L,Landed,VN-A677,A321,passenger
2025-12-24,14:35,01:43,Guangzhou,CAN,China Southern Airlines,CZ8315,2,11L,Landed,B-6782,A320,passenger
2025-12-24,14:31,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,N/A,Landed,VN-A869,B789,passenger
2025-12-24,14:27,,Nha Trang,CXR,Vietnam Airlines,VN1552,1,11L,Landed,VN-A327,A321,passenger
2025-12-24,14:24,02:17,Xiamen,XMN,Xiamen Air,MF869,2,11L,Landed,B-6490,B738,passenger
2025-12-24,14:19,01:51,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1208,1,11L,Landed,VN-A280,A321,passenger
2025-12-24,14:15,01:27,Bangkok,BKK,Vietnam Airlines,VN610,2,11L,Landed,VN-A619,A21N,passenger
2025-12-24,14:12,02:54,Kuala Lumpur,KUL,AirAsia,AK512,2,11L,Landed,9M-RAI,A320,passenger
2025-12-24,14:10,02:04,Con Dao,VCS,VietJet Air,VJ106,1,11L,Landed,B-652G,AJ27,passenger
2025-12-24,14:09,00:17,N/A,,N/A,N/A,2,N/A,Landed,ZS-SMR,SR22,general aviation
2025-12-24,14:06,01:09,Lijiang,LJG,Bamboo Airways,QH801,2,11L,Landed,VN-A596,A20N,passenger
2025-12-24,14:03,01:05,Da Nang,DAD,VietJet Air,VJ508,1,11L,Landed,VN-A538,A21N,passenger
2025-12-24,13:59,01:51,Ho Chi Minh City,SGN,Bamboo Airways,QH240,1,11L,Landed,ER-00005,A320,passenger
2025-12-24,13:56,00:41,Dien Bien Phu,DIN,Vietnam Airlines,VN7805,1,11L,Landed,VN-A338,A321,passenger
2025-12-24,13:50,04:28,Seoul,ICN,VietJet Air,VJ961,2,11L,Landed,VN-A535,A321,passenger
2025-12-24,13:47,01:38,Nha Trang,CXR,Vietnam Airlines,VN7568,1,11L,Landed,VN-A356,A321,passenger
2025-12-24,13:44,00:55,N/A,,Vietnam Airlines,VN7540,2,11L,Landed,VN-A331,A321,passenger
2025-12-24,13:40,00:59,N/A,,N/A,N/A,2,11L,Landed,VN-B469,C208,passenger
2025-12-24,13:34,01:37,Shenzhen,SZX,Shenzhen Airlines,ZH103,2,N/A,Landed,B-6740,A320,passenger
