Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-29,10:14,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ184,1,11L,Landed,VN-A810,A333,passenger
2025-12-29,10:09,01:49,Can Tho,VCA,VietJet Air,VJ460,1,11L,Landed,VN-A676,A320,passenger
2025-12-29,10:07,01:37,Da Lat,DLI,VietJet Air,VJ402,1,11L,Landed,VN-A632,A321,passenger
2025-12-29,10:04,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN208,1,11L,Landed,VN-A866,B789,passenger
2025-12-29,10:02,01:42,Chongqing,CKG,Tianjin Air Cargo,HT3861,0,11L,Landed,B-5439,B738,cargo
2025-12-29,09:59,02:33,Kaohsiung,KHH,Vietnam Airlines,VN587,2,11L,Landed,VN-A608,A321,passenger
2025-12-29,09:56,01:25,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A635,A321,passenger
2025-12-29,09:53,01:22,Bangkok,BKK,Thai Airways,TG560,2,11L,Landed,HS-TXB,A320,passenger
2025-12-29,09:47,02:47,Taipei,TPE,Vietnam Airlines,VN579,2,11L,Landed,VN-A604,A321,passenger
2025-12-29,09:43,04:28,Seoul,ICN,VietJet Air,VJ963,2,11L,Landed,VN-A641,A321,passenger
2025-12-29,09:42,01:03,Da Nang,DAD,Vietravel Airlines,VU638,1,11L,Landed,VN-A136,A320,passenger
2025-12-29,09:38,00:56,Hue,HUI,Vietnam Airlines,VN1540,1,11L,Landed,VN-A616,A21N,passenger
2025-12-29,09:36,01:42,Shenzhen,SZX,Shenzhen Airlines,ZH101,2,11L,Landed,B-6935,A320,passenger
2025-12-29,09:33,01:17,Pleiku,PXU,VietJet Air,VJ422,1,11L,Landed,VN-A643,A321,passenger
2025-12-29,09:29,01:00,Da Nang,DAD,VietJet Air,VJ504,1,11L,Landed,VN-A687,A321,passenger
2025-12-29,09:27,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ148,1,11L,Landed,VN-A666,A320,passenger
2025-12-29,09:22,00:31,Vinh,VII,Vietnam Airlines,VN1716,1,11L,Landed,VN-A331,A321,passenger
2025-12-29,09:19,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN226,1,11L,Landed,VN-A339,A321,passenger
2025-12-29,09:13,01:45,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ808,1,11L,Landed,VN-A284,A21N,passenger
2025-12-29,09:09,01:01,Da Nang,DAD,Vietnam Airlines,VN158,1,11L,Landed,VN-A329,A321,passenger
2025-12-29,09:06,01:43,Ho Chi Minh City,SGN,Avion Express,VU774,1,11L,Landed,9H-MLW,A320,passenger
2025-12-29,09:03,01:42,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH204,1,11L,Landed,PK-BBK,B739,passenger
2025-12-29,08:52,01:44,Hong Kong,HKG,HK express,UO540,2,11L,Landed,B-KKI,A21N,passenger
2025-12-29,08:48,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,11L,Landed,VN-A897,A359,passenger
2025-12-29,08:45,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ176,1,11L,Landed,VN-A516,A21N,passenger
2025-12-29,08:39,01:39,Hong Kong,HKG,Cathay Pacific,CX2049,0,11L,Landed,B-LIA,B744,cargo
2025-12-29,08:34,01:00,Da Nang,DAD,VietJet Air,VJ510,1,11L,Landed,VN-A535,A321,passenger
2025-12-29,08:30,02:51,Singapore,SIN,Scoot,TR300,2,11L,Landed,9V-OFG,B788,passenger
2025-12-29,08:20,01:22,Bangkok,DMK,AirAsia,FD642,2,11L,Landed,HS-ABA,A320,passenger
2025-12-29,08:16,01:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ806,1,11L,Landed,VN-A280,A321,passenger
2025-12-29,08:05,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,11L,Landed,VN-A614,A321,passenger
2025-12-29,08:01,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ124,1,11L,Landed,VN-A655,A320,passenger
2025-12-29,07:57,02:46,Kuala Lumpur,KUL,AirAsia,AK9516,2,11L,Landed,9M-AJZ,A320,passenger
2025-12-29,07:51,01:43,Ho Chi Minh City,SGN,Bamboo Airways,QH202,1,11L,Landed,ER-00005,A320,passenger
2025-12-29,07:42,01:39,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,11L,Landed,VN-A289,A321,passenger
2025-12-29,07:15,02:48,Manila,MNL,Vietnam Airlines,VN646,2,11L,Landed,VN-A357,A321,passenger
2025-12-29,07:10,02:58,Manila,MNL,Cebu Pacific,5J744,2,11L,Landed,RP-C4120,A21N,passenger
2025-12-29,07:05,00:57,Da Nang,DAD,Vietnam Airlines,VN154,1,11L,Landed,VN-A508,A21N,passenger
2025-12-29,07:01,03:24,Cebu,CEB,Vietnam Airlines,VN642,2,11L,Landed,VN-A503,A21N,passenger
2025-12-29,06:57,01:44,Ho Chi Minh City,SGN,N/A,VN6002,1,11L,Landed,VN-A363,A321,passenger
2025-12-29,06:53,00:57,Da Nang,DAD,VietJet Air,VJ502,1,11L,Landed,VN-A642,A321,passenger
2025-12-29,06:46,04:51,Harbin,HRB,VietJet Air,VJ7359,2,29R,Landed,VN-A538,A21N,passenger
2025-12-29,06:33,05:35,Doha,DOH,Qatar Airways,QR982,2,11L,Landed,A7-BHW,B789,passenger
2025-12-29,06:19,05:27,Abu Dhabi,AUH,Etihad Airways,EY432,2,11L,Landed,A6-BLR,B789,passenger
2025-12-29,06:16,04:02,Jakarta,CGK,Vietnam Airlines,VN634,2,11L,Landed,VN-A331,A321,passenger
2025-12-29,06:10,02:53,Manila,MNL,VietJet Air,VJ7816,2,11L,Landed,VN-A523,A21N,passenger
2025-12-29,06:03,09:50,Frankfurt,FRA,Vietnam Airlines,VN36,2,11L,Landed,VN-A861,B789,passenger
2025-12-29,06:00,03:27,Beijing,PKX,VietJet Air,VJ7713,2,11L,Landed,VN-A542,A321,passenger
2025-12-29,05:56,08:58,Melbourne,MEL,Vietnam Airlines,VN778,2,11L,Landed,VN-A891,A359,passenger
2025-12-29,05:51,03:49,Bengaluru,BLR,Vietnam Airlines,VN982,2,11L,Landed,VN-A616,A21N,passenger
2025-12-29,05:46,10:14,Paris,CDG,Vietnam Airlines,VN18,2,11L,Landed,VN-A892,A359,passenger
2025-12-29,05:42,03:41,Ahmedabad,AMD,VietJet Air,VJ1926,2,11L,Landed,VN-A650,A320,passenger
2025-12-29,05:35,03:13,Shanghai,PVG,VietJet Air,VJ7239,2,11L,Landed,VN-A546,A21N,passenger
2025-12-29,05:32,03:22,Hyderabad,HYD,Vietnam Airlines,VN984,2,11L,Landed,VN-A512,A21N,passenger
2025-12-29,04:52,01:31,Guangzhou,CAN,VietJet Air,VJ7527,2,11L,Landed,VN-A635,A321,passenger
2025-12-29,04:42,03:47,Mumbai,BOM,Vietnam Airlines,VN972,2,N/A,Landed,VN-A886,A359,passenger
2025-12-29,04:38,10:30,London,LHR,Vietnam Airlines,VN56,2,11L,Landed,VN-A867,B789,passenger
2025-12-29,04:33,03:23,Delhi,DEL,Vietnam Airlines,VN980,2,11L,Landed,VN-A869,B789,passenger
2025-12-29,04:31,04:35,Seoul,ICN,CMA CGM Air Cargo,5Y8531,0,11L,Landed,N760GT,B77L,cargo
2025-12-29,03:30,01:38,Ho Chi Minh City,SGN,VietJet Air,VJ182,1,11L,Landed,VN-A668,A320,passenger
2025-12-29,03:19,01:30,Macau,MFM,Qatar Airways,QR8313,0,11L,Landed,A7-BFK,B77L,cargo
2025-12-29,02:57,02:34,Xi'an,XIY,VietJet Air,VJ7343,2,11L,Landed,VN-A676,A320,passenger
2025-12-29,02:51,01:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN7226,1,11L,Landed,VN-A625,A21N,passenger
2025-12-29,02:45,02:46,Taipei,TPE,EVA Air,BR6021,0,11L,Landed,B-16790,B77L,cargo
2025-12-29,02:41,01:31,Guangzhou,CAN,FedEx,FX5775,0,11L,Landed,N108FE,B763,cargo
2025-12-29,02:36,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ178,1,11L,Landed,VN-A632,A321,passenger
2025-12-29,02:06,04:14,Seoul,ICN,Korean Air,KE361,0,11L,Landed,HL8226,B77L,cargo
2025-12-29,02:02,04:30,Seoul,ICN,Air Zeta,KJ371,0,11L,Landed,HL8319,B738,cargo
2025-12-29,01:53,01:42,Ho Chi Minh City,SGN,VietJet Air,N/A,1,11L,Landed,VN-A649,A321,passenger
2025-12-29,01:47,04:08,Seoul,ICN,Kalitta Air,K4602,0,11L,Landed,N701CK,B744,cargo
2025-12-29,01:44,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN7206,1,11L,Landed,VN-A601,A321,passenger
2025-12-29,01:41,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN7210,1,11L,Landed,VN-A393,A321,passenger
2025-12-29,01:38,03:00,Manila,MNL,Philippine Airlines,PR595,2,11L,Landed,RP-C9925,A321,passenger
2025-12-29,01:37,03:32,Shanghai,PVG,China Eastern Airlines,MU5075,2,11L,Landed,B-1235,B738,passenger
2025-12-29,01:30,01:44,Ho Chi Minh City,SGN,Bamboo Airways,QH282,1,11L,Landed,VN-A227,A321,passenger
2025-12-29,01:26,01:34,Nha Trang,CXR,VietJet Air,VJ7614,1,11L,Landed,VN-A537,A21N,passenger
2025-12-29,01:21,03:27,Shanghai,PVG,Juneyao Air,HO1329,2,11L,Landed,B-30FQ,A20N,passenger
2025-12-29,01:17,00:58,Da Nang,DAD,VietJet Air,VJ520,1,11L,Landed,VN-A528,A21N,passenger
2025-12-29,01:14,05:55,Tokyo,NRT,Japan Airlines,JL6739,0,11L,Landed,JA653J,B763,cargo
2025-12-29,01:04,02:55,Hangzhou,HGH,Air China,CA707,2,11L,Landed,B-6745,A320,passenger
2025-12-29,01:00,04:35,Kabul,KBL,Turkish Airlines,TK6372,0,11L,Landed,TC-JDR,A332,cargo
2025-12-29,00:53,01:02,Da Nang,DAD,VietJet Air,VJ522,1,11L,Landed,VN-A693,A21N,passenger
2025-12-29,00:47,01:33,Shenzhen,SZX,Shenzhen Airlines,ZH107,2,11L,Landed,B-6690,A320,passenger
2025-12-29,00:44,01:32,Da Lat,DLI,VietJet Air,VJ410,1,11L,Landed,VN-A663,A320,passenger
2025-12-29,00:40,05:33,Dubai,DWC,Emirates,EK9854,0,11L,Landed,A6-EFY,B77L,cargo
2025-12-29,00:33,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ158,1,11L,Landed,VN-A634,A321,passenger
2025-12-29,00:27,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN7260,1,11L,Landed,VN-A390,A321,passenger
2025-12-29,00:22,01:08,Da Nang,DAD,VietJet Air,VJ518,1,11L,Landed,VN-A643,A321,passenger
2025-12-29,00:19,01:46,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,11L,Landed,VN-A329,A321,passenger
2025-12-29,00:14,04:33,Seoul,ICN,Jeju Air,7C2201,2,11L,Landed,HL8592,B38M,passenger
2025-12-29,00:12,03:03,Wenzhou,WNZ,Juneyao Air,HO1525,2,11L,Landed,B-8235,A320,passenger
2025-12-29,00:09,00:59,Da Nang,DAD,Vietnam Airlines,VN7192,1,11L,Landed,VN-A514,A20N,passenger
2025-12-29,00:05,01:48,Ho Chi Minh City,SGN,Vietravel Airlines,VU794,1,11L,Landed,VN-A129,A321,passenger
2025-12-29,00:04,01:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ882,1,11L,Landed,VN-A279,A321,passenger
2025-12-30,23:59,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ156,1,11L,Landed,VN-A656,A320,passenger
2025-12-30,23:55,01:25,Bangkok,BKK,Vietnam Airlines,VN616,2,11L,Landed,VN-A353,A321,passenger
2025-12-30,23:53,01:42,Ho Chi Minh City,SGN,Bamboo Airways,QH284,1,11L,Landed,VN-A596,A20N,passenger
2025-12-30,23:49,04:59,Seoul,ICN,T'way Air,TW61,2,11L,Landed,HL8306,B738,passenger
2025-12-30,23:47,01:01,Da Nang,DAD,VietJet Air,VJ518,1,11L,Landed,VN-A528,A21N,passenger
2025-12-30,23:45,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ190,1,11L,Landed,VN-A538,A21N,passenger
2025-12-30,23:37,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,N/A,Landed,VN-A877,B78X,passenger
2025-12-30,23:35,01:40,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ882,1,11L,Landed,VN-A279,A321,passenger
2025-12-30,23:32,01:23,Buon Ma Thuot,BMV,VietJet Air,VJ494,1,11L,Landed,VN-A644,A321,passenger
2025-12-30,23:28,01:00,Da Nang,DAD,VietJet Air,VJ516,1,11L,Landed,VN-A635,A321,passenger
2025-12-30,23:15,02:45,Kuala Lumpur,KUL,Vietnam Airlines,VN680,2,11L,Landed,VN-A326,A321,passenger
2025-12-30,23:12,01:00,Hue,HUI,VietJet Air,VJ568,1,11L,Landed,VN-A671,A320,passenger
2025-12-30,23:09,01:35,Nha Trang,CXR,VietJet Air,VJ778,1,N/A,Landed,VN-A630,A321,passenger
2025-12-30,23:07,01:48,Ho Chi Minh City,SGN,Vietravel Airlines,VU794,1,11L,Landed,VN-A136,A320,passenger
2025-12-30,23:03,01:39,Guangzhou,CAN,China Southern Airlines,CZ371,2,11L,Landed,B-8997,A321,passenger
2025-12-30,23:01,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,29R,Landed,VN-A874,B78X,passenger
2025-12-30,22:58,00:54,Hue,HUI,Vietnam Airlines,VN7540,1,11L,Landed,VN-A616,A21N,passenger
2025-12-30,22:55,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN7240,1,11L,Landed,VN-A338,A321,passenger
2025-12-30,22:51,05:59,Tokyo,NRT,Japan Airlines,JL751,2,11L,Landed,JA619J,B763,passenger
2025-12-30,22:47,01:41,Ho Chi Minh City,SGN,Bamboo Airways,QH286,1,11L,Landed,VN-A585,A321,passenger
2025-12-30,22:44,06:06,Tokyo,NRT,All Nippon Airways,NH897,2,N/A,Landed,JA928A,B789,passenger
2025-12-30,22:41,04:35,Seoul,ICN,Asiana Airlines,OZ733,2,11L,Landed,HL8308,A359,passenger
2025-12-30,22:26,12:52,Anchorage,ANC,UPS,5X72,0,29R,Landed,N632UP,B748,cargo
2025-12-30,22:23,01:51,Can Tho,VCA,VietJet Air,VJ464,1,11L,Landed,VN-A545,A21N,passenger
2025-12-30,22:20,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ180,1,11L,Landed,VN-A817,A333,passenger
2025-12-30,22:17,02:52,Taipei,TPE,VietJet Air,VJ943,2,11L,Landed,VN-A640,A321,passenger
2025-12-30,22:13,01:17,Siem Reap,SAI,Vietnam Airlines,VN842,2,11L,Landed,VN-A331,A321,passenger
2025-12-30,22:11,01:44,Hong Kong,HKG,HK express,UO542,2,11L,Landed,B-KKC,A21N,passenger
2025-12-30,22:07,00:36,Vinh,VII,Vietnam Airlines,VN1718,1,N/A,Landed,VN-A324,A321,passenger
2025-12-30,22:04,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,11L,Landed,VN-A886,A359,passenger
2025-12-30,22:01,01:31,Macau,MFM,Air Macau,NX982,2,11L,Landed,B-MBU,A21N,passenger
2025-12-30,21:53,01:48,Chengdu,TFU,Sichuan Airlines,3U3905,2,11L,Landed,B-6621,A320,passenger
2025-12-30,21:47,01:44,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH268,1,N/A,Landed,PK-BBK,B739,passenger
2025-12-30,21:39,04:29,Seoul,ICN,Korean Air,KE447,2,11L,Landed,HL8392,B789,passenger
2025-12-30,21:33,01:54,Can Tho,VCA,Vietnam Airlines,VN1206,1,11L,Landed,VN-A507,A21N,passenger
2025-12-30,21:30,01:46,Ho Chi Minh City,SGN,Bamboo Airways,QH262,1,11L,Landed,ER-00005,A320,passenger
2025-12-30,21:27,01:23,Bangkok,BKK,Vietnam Airlines,VN618,2,11L,Landed,VN-A332,A321,passenger
2025-12-30,21:25,00:55,Vientiane,VTE,Vietnam Airlines,VN920,2,11L,Landed,VN-A604,A321,passenger
2025-12-30,21:22,02:03,Dhaka,DAC,Cathay Pacific,CX48,0,11L,Landed,B-LIE,B744,cargo
2025-12-30,21:19,04:47,Denpasar,DPS,VietJet Air,VJ998,2,11L,Landed,VN-A522,A321,passenger
2025-12-30,21:16,01:24,Bangkok,BKK,FedEx,FX6002,0,N/A,Landed,N126FE,B763,cargo
2025-12-30,21:12,01:50,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1230,1,11L,Landed,VN-A284,A21N,passenger
2025-12-30,21:09,01:52,Ho Chi Minh City,SGN,Vietnam Airlines,VN218,1,11L,Landed,VN-A893,A359,passenger
2025-12-30,21:06,01:53,Phu Quoc,PQC,VietJet Air,VJ1440,1,11L,Landed,VN-A658,A320,passenger
2025-12-30,21:03,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ166,1,11L,Landed,VN-A668,A320,passenger
2025-12-30,21:00,06:14,Tokyo,NRT,VietJet Air,VJ935,2,11L,Landed,VN-A525,A21N,passenger
2025-12-30,20:57,01:36,Bangkok,BKK,China Airlines,CI6654,0,11L,Landed,B-18720,B744,cargo
2025-12-30,20:55,02:41,Taichung,RMQ,VietJet Air,VJ949,2,11L,Landed,VN-A516,A21N,passenger
2025-12-30,20:52,05:57,Tokyo,HND,Vietnam Airlines,VN385,2,11L,Landed,VN-A868,B789,passenger
2025-12-30,20:49,01:40,Shenzhen,SZX,China Southern Airlines,CZ8083,2,11L,Landed,B-9917,A320,passenger
2025-12-30,20:45,01:02,Da Nang,DAD,Vietnam Airlines,VN7196,1,11L,Landed,VN-A327,A321,passenger
2025-12-30,20:42,04:24,Seoul,ICN,Vietnam Airlines,VN415,2,11L,Landed,VN-A896,A359,passenger
2025-12-30,20:38,01:18,Bangkok,BKK,VietJet Air,VJ904,2,N/A,Landed,VN-A634,A321,passenger
2025-12-30,20:34,00:58,Da Nang,DAD,Vietnam Airlines,VN188,1,11L,Landed,VN-A513,A20N,passenger
2025-12-30,20:30,01:18,Siem Reap,SAI,VietJet Air,VJ914,2,11L,Landed,VN-A632,A321,passenger
2025-12-30,20:24,00:53,Hue,HUI,Vietnam Airlines,VN1544,1,11L,Landed,VN-A397,A321,passenger
2025-12-30,20:19,01:00,Da Nang,DAD,Vietravel Airlines,VU658,1,11L,Landed,VN-A129,A321,passenger
2025-12-30,20:16,01:30,Bangkok,DMK,AirAsia,FD644,2,11L,Landed,HS-EAF,A21N,passenger
2025-12-30,20:13,01:35,Da Lat,DLI,VietJet Air,VJ410,1,11L,Landed,VN-A544,A321,passenger
2025-12-30,20:10,01:38,Yangon,RGN,Myanmar Airways International,8M450,2,11L,Landed,XY-ALO,E190,passenger
2025-12-30,20:07,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ128,1,11L,Landed,VN-A666,A320,passenger
2025-12-30,20:04,01:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ868,1,11L,Landed,VN-A280,A321,passenger
2025-12-30,20:01,02:13,Enshi,ENH,West Air,PN6535,2,11L,Landed,B-8892,A320,passenger
2025-12-30,19:59,01:04,Da Nang,DAD,Vietnam Airlines,VN174,1,11L,Landed,VN-A329,A321,passenger
2025-12-30,19:56,01:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,11L,Landed,VN-A873,B78X,passenger
2025-12-30,19:53,01:49,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,11L,Landed,VN-A289,A321,passenger
2025-12-30,19:50,01:49,Ho Chi Minh City,SGN,VietJet Air,VJ172,1,11L,Landed,VN-A812,A333,passenger
2025-12-30,19:47,01:07,Da Nang,DAD,Vietnam Airlines,VN180,1,11L,Landed,VN-A512,A21N,passenger
2025-12-30,19:45,01:09,Da Nang,DAD,Bamboo Airways,QH148,1,11L,Landed,VN-A227,A321,passenger
2025-12-30,19:42,01:22,Pleiku,PXU,VietJet Air,VJ424,1,11L,Landed,VN-A526,A21N,passenger
2025-12-30,19:40,02:46,Kaohsiung,KHH,VietJet Air,VJ947,2,11L,Landed,VN-A645,A321,passenger
2025-12-30,19:36,06:11,Bahrain,BAH,DHL Air,QY574,0,11L,Landed,D-ACVG,A333,cargo
2025-12-30,19:33,01:53,Phu Quoc,PQC,N/A,VN6400,1,11L,Landed,VN-A363,A321,passenger
2025-12-30,19:30,01:51,Ho Chi Minh City,SGN,VietJet Air,VJ152,1,29R,Landed,VN-A677,A321,passenger
2025-12-30,19:27,02:55,Xi'an,XIY,China Eastern Airlines,MU867,2,N/A,Landed,B-30CX,A20N,passenger
2025-12-30,19:24,01:26,Siem Reap,SAI,Vietnam Airlines,VN836,2,11L,Landed,VN-A398,A321,passenger
2025-12-30,19:22,01:24,Bangkok,BKK,Thai Airways,TG564,2,11L,Landed,HS-TXM,A320,passenger
2025-12-30,19:19,01:39,Nha Trang,CXR,VietJet Air,VJ784,1,11L,Landed,VN-A673,A321,passenger
2025-12-30,19:16,01:24,Bangkok,BKK,Vietnam Airlines,VN614,2,11L,Landed,VN-A395,A321,passenger
2025-12-30,19:13,05:45,Doha,DOH,Qatar Airways,QR984,2,11L,Landed,A7-BCL,B788,passenger
2025-12-30,19:11,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,11L,Landed,VN-A899,A359,passenger
2025-12-30,19:08,05:08,Osaka,KIX,VietJet Air,VJ931,2,11L,Landed,VN-A523,A21N,passenger
2025-12-30,19:06,01:52,Hong Kong,HKG,Hong Kong Air Cargo,RH317,0,11L,Landed,B-LNW,A332,cargo
2025-12-30,19:03,01:21,Qui Nhon,UIH,VietJet Air,VJ432,1,N/A,Landed,VN-A671,A320,passenger
2025-12-30,19:00,01:04,Da Nang,DAD,VietJet Air,VJ512,1,11L,Landed,VN-A635,A321,passenger
2025-12-30,18:57,,Chennai,MAA,N/A,N/A,0,11L,Landed,VT-AFN,B738,cargo
2025-12-30,18:54,01:28,Buon Ma Thuot,BMV,VietJet Air,VJ1492,1,11L,Landed,VN-A528,A21N,passenger
2025-12-30,18:51,03:15,Shanghai,PVG,Vietnam Airlines,VN533,2,11L,Landed,VN-A616,A21N,passenger
2025-12-30,18:48,01:54,Changsha,CSX,China Southern Airlines,CZ8359,2,11L,Landed,B-32FY,A20N,passenger
2025-12-30,18:46,01:48,Hong Kong,HKG,Hong Kong Airlines,HX528,2,11L,Landed,B-LPD,A320,passenger
2025-12-30,18:41,01:38,Shenzhen,SZX,Shenzhen Airlines,ZH105,2,11L,Landed,B-5778,B738,passenger
2025-12-30,18:32,03:44,Beijing,PEK,Vietnam Airlines,VN513,2,11L,Landed,VN-A336,A321,passenger
2025-12-30,18:28,01:26,Tuy Hoa,TBB,Vietnam Airlines,VN1650,1,11L,Landed,VN-A602,A321,passenger
2025-12-30,18:25,01:42,Guangzhou,CAN,China Southern Airlines,CZ8177,2,11L,Landed,B-9952,A320,passenger
2025-12-30,18:21,01:56,Hong Kong,HKG,Cathay Pacific,CX743,2,11L,Landed,B-HNF,B773,passenger
2025-12-30,18:19,01:41,Phnom Penh,KTI,Air Cambodia,K6850,2,11L,Landed,XU-356,A320,passenger
2025-12-30,18:16,03:35,Shanghai,PVG,Air China,CA755,2,11L,Landed,B-6942,A321,passenger
2025-12-30,18:11,01:36,Nha Trang,CXR,Vietnam Airlines,VN1558,1,11L,Landed,VN-A353,A321,passenger
2025-12-30,18:09,01:42,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1216,1,11L,Landed,VN-A281,A21N,passenger
2025-12-30,18:07,01:00,Luang Prabang,LPQ,Lao Airlines,QV313,2,11L,Landed,RDPL-34228,AT76,passenger
2025-12-30,18:03,01:41,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,11L,Landed,VN-A862,B789,passenger
2025-12-30,18:01,01:48,Ho Chi Minh City,SGN,VietJet Air,VJ194,1,11L,Landed,VN-A552,A21N,passenger
2025-12-30,17:59,04:00,Jakarta,CGK,VietJet Air,VJ928,2,11L,Landed,VN-A663,A320,passenger
2025-12-30,17:58,01:56,Phu Quoc,PQC,VietJet Air,VJ446,1,11L,Landed,VN-A689,A320,passenger
2025-12-30,17:56,01:08,Da Nang,DAD,VietJet Air,VJ514,1,11L,Landed,VN-A538,A21N,passenger
2025-12-30,17:50,01:24,Bangkok,BKK,VietJet Air,VJ902,2,11L,Landed,VN-A644,A321,passenger
2025-12-30,17:47,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,11L,Landed,VN-A878,B78X,passenger
2025-12-30,17:44,03:04,Singapore,SIN,Singapore Airlines,SQ194,2,11L,Landed,9V-MBI,B38M,passenger
2025-12-30,17:41,05:22,Abu Dhabi,AUH,Etihad Airways,EY430,2,11L,Landed,A6-BNB,B789,passenger
2025-12-30,17:39,01:00,Da Nang,DAD,Vietnam Airlines,VN172,1,11L,Landed,VN-A324,A321,passenger
2025-12-30,17:36,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN262,1,11L,Landed,VN-A877,B78X,passenger
2025-12-30,17:34,03:26,Shanghai,PVG,China Eastern Airlines,MU6013,2,11L,Landed,B-32L9,A21N,passenger
2025-12-30,17:29,01:40,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ854,1,11L,Landed,VN-A279,A321,passenger
2025-12-30,17:23,00:41,Dien Bien Phu,DIN,Vietnam Airlines,VN1805,1,11L,Landed,VN-A331,A321,passenger
2025-12-30,17:22,01:49,Guangzhou,CAN,Vietnam Airlines,VN507,2,11L,Landed,VN-A323,A321,passenger
2025-12-30,17:18,03:12,Taipei,TPE,EVA Air,BR385,2,11L,Landed,B-16227,A321,passenger
2025-12-30,17:14,01:50,Ho Chi Minh City,SGN,VietJet Air,VJ134,1,11L,Landed,VN-A539,A21N,passenger
2025-12-30,17:12,03:00,Singapore,SIN,VietJet Air,VJ916,2,11L,Landed,VN-A630,A321,passenger
2025-12-30,17:09,01:47,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,11L,Landed,VN-A863,B789,passenger
2025-12-30,17:07,04:39,Busan,PUS,VietJet Air,VJ957,2,11L,Landed,VN-A650,A320,passenger
2025-12-30,17:03,03:05,Taipei,TPE,China Airlines,CI793,2,11L,Landed,B-18662,B738,passenger
2025-12-30,17:01,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ130,1,11L,Landed,VN-A814,A333,passenger
2025-12-30,16:58,04:41,Denpasar,DPS,VietJet Air,VJ900,2,11L,Landed,VN-A657,A321,passenger
2025-12-30,16:56,01:31,Da Lat,DLI,Bamboo Airways,QH1424,1,11L,Landed,VN-A596,A20N,passenger
2025-12-30,16:53,02:11,Kolkata,CCU,IndiGo,6E1631,2,11L,Landed,VT-ISS,A20N,passenger
2025-12-30,16:50,05:09,Hiroshima,HIJ,VietJet Air,VJ953,2,11L,Landed,VN-A676,A320,passenger
2025-12-30,16:47,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,29R,Landed,VN-A874,B78X,passenger
2025-12-30,16:44,00:59,Da Nang,DAD,Hai Au Aviation,HAI488,1,11L,Landed,VN-A488,FA8X,business jet
2025-12-30,16:40,00:40,Luang Prabang,LPQ,AirAsia,FD1038,2,11L,Landed,HS-BBL,A320,passenger
2025-12-30,16:37,01:45,Can Tho,VCA,Vietnam Airlines,VN1202,1,11L,Landed,VN-A357,A321,passenger
2025-12-30,16:24,01:28,Nha Trang,CXR,Vietnam Airlines,VN7568,1,11L,Landed,VN-A623,A21N,passenger
