Crawl_Date,Actual_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Belt,Status,Actual_Tail,Aircraft_Type,Category,Arrival_Flight_Duration_Minutes,Is_Return_Emergency,Is_Same_Origin_Unmatched,Same_Origin_Action,Has_Matched_Departure,Has_Matched_Arrival,Match_Status,Data_Completeness,Exclude_From_Propagation_Training,Record_Type,Airline_Type,Tail_Sequence_Day,Is_First_Flight,Departure_Delay_Reg_Target,Arrival_Delay,Accumulated_Delay,Turnaround_Buffer_Model,Is_Long_Ground_Turnaround,Tail_Stagnation_Duration_Model,Turnaround_Deficit_Min,Turnaround_Slack_Min,Prev_Departure_Delay_Tail_1,Prev_Departure_Delay_Tail_2,Prev_Turnaround_Buffer_Tail_1,Prev_Turnaround_Buffer_Tail_2,Rolling_Departure_Delay_Tail_3,Rolling_Turnaround_Buffer_Tail_3,Prev_Departure_Delay_Airport_1,Rolling_Departure_Delay_Airport_3,Is_Diverted_Prev,Airport_Load_Factor,Number_of_Flights_in_Last_Hour,Is_Airport_Congested,Flight_Density_Disruption,Is_Parallel_Usage,Is_Wide_Body,Time_of_Day,Peak_Hour_Indicator,Is_Special_Days,Is_Imputed_Link,Standard_Turnaround,A_CDM_TOBT_Deficit,Ground_Handling_Pressure,temperature,precipitation,cloudcover,pressure,humidity,visibility,dew_point_2m,weather_code,cape,lifted_index,cloud_cover_low,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Dew_Point_Spread_C,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Rain_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score,Destination
2025-12-26,2025-12-26 22:55,Macau,MFM,Air Macau,NX978,0,35L,1.0,Arrived,B-MCF,A320,general aviation,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,-5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,15.0,15.0,,0.0,0.0,0.0,Night,0.0,0.0,0.0,50.0,,,20.2,0.0,52.0,1016.4,88.0,15980.0,18.2,2.0,0.0,9.5,49.0,9.93,0.0,0.0,0.0,2.0,NW,20.0,3.35,1.14,3.15,0.0,0.1,0.0,0.0,0.0,0.0,0.3,4.59,2.15,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2025-12-26,2025-12-26 23:44,Hanoi,HAN,Vietnam Airlines,VN7161,1,35L,4.0,Arrived,VN-A325,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,4.0,0.0,,39.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,14.0,,0.0,0.0,0.0,Night,0.0,0.0,0.0,60.0,,,20.1,0.0,35.0,1016.2,88.0,15660.0,18.1,1.0,10.0,9.1,33.0,9.73,0.0,0.0,0.0,2.0,NW,24.0,3.13,1.27,2.86,0.0,-0.1,0.0,-0.5,0.0,0.0,0.2,4.05,1.71,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2025-12-26,2025-12-26 23:01,Macau,MFM,VietJet Air,VJ8893,2,35L,2.0,On Time,VN-A635,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,7.0,0.0,,-9.0,64.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,17.0,,0.0,0.0,0.0,Night,0.0,0.0,0.0,60.0,,,20.1,0.0,35.0,1016.2,88.0,15660.0,18.1,1.0,10.0,9.1,33.0,9.73,0.0,0.0,0.0,2.0,NW,24.0,3.13,1.27,2.86,0.0,-0.1,0.0,-0.5,0.0,0.0,0.2,4.05,1.71,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2025-12-26,2025-12-27 01:29,Seoul,ICN,T'Way Air,TW13,2,35L,4.0,Delayed,HL8379,B738,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,114.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,9.0,11.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,70.0,,,19.8,0.0,100.0,1015.5,89.0,20360.0,18.0,3.0,10.0,8.9,100.0,12.65,0.0,0.0,0.0,1.8,W,60.0,2.59,2.24,1.3,0.0,-0.2,-0.4,-0.9,0.0,0.0,0.0,3.19,2.24,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-26,2025-12-26 23:57,Seoul,ICN,Air Seoul,RS511,2,35L,3.0,Delayed,HL8255,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,17.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,13.0,13.0,,0.0,0.0,0.0,Night,0.0,0.0,0.0,60.0,,,20.1,0.0,35.0,1016.2,88.0,15660.0,18.1,1.0,10.0,9.1,33.0,9.73,0.0,0.0,0.0,2.0,NW,24.0,3.13,1.27,2.86,0.0,-0.1,0.0,-0.5,0.0,0.0,0.2,4.05,1.71,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2025-12-26,2025-12-26 23:36,Busan,PUS,Air Busan,BX773,0,35L,1.0,Arrived,HL8394,A21N,general aviation,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,-14.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,13.0,,0.0,0.0,0.0,Night,0.0,0.0,0.0,64.0,,,20.1,0.0,35.0,1016.2,88.0,15660.0,18.1,1.0,10.0,9.1,33.0,9.73,0.0,0.0,0.0,2.0,NW,24.0,3.13,1.27,2.86,0.0,-0.1,0.0,-0.5,0.0,0.0,0.2,4.05,1.71,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD
2025-12-27,2025-12-27 03:28,Ho Chi Minh City,SGN,VietJet Air,VJ642,1,35L,4.0,Arrived,VN-A667,A321,passenger,,False,False,,False,True,arrival_without_departure,unmatched_arrival,True,Arrival,LCC,2.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,1.0,5.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,1.0,60.0,,,20.1,0.0,86.0,1014.8,87.0,20380.0,18.0,3.0,10.0,9.2,84.0,12.66,0.0,0.0,0.0,2.1,NW,26.0,3.94,1.73,3.54,0.0,0.1,0.1,-1.1,0.0,0.0,0.0,3.94,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 02:08,Hanoi,HAN,VietJet Air,VJ523,1,35L,5.0,Arrived,VN-A649,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,123.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,3.0,7.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,50.0,,,20.0,0.0,100.0,1015.4,89.0,14260.0,18.1,3.0,10.0,9.1,100.0,8.86,0.0,0.0,0.0,1.9,NW,35.0,2.86,1.64,2.34,0.0,0.2,-0.1,-0.8,0.0,0.0,0.0,3.19,2.24,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 00:10,Busan,PUS,Jin Air,LJ111,2,35L,4.0,Bags Delivered,HL8224,B738,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,14.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,70.0,,,20.0,0.0,95.0,1015.9,90.0,20360.0,18.3,3.0,10.0,9.3,95.0,12.65,0.0,0.0,0.0,1.7,NW,30.0,3.19,1.59,2.76,0.0,-0.1,-0.1,-0.7,0.0,0.0,0.1,3.35,1.59,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 00:21,Seoul,ICN,Jin Air,LJ81,2,35L,2.0,Bags Delivered,HL8014,B738,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,11.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,13.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,70.0,,,20.0,0.0,95.0,1015.9,90.0,20360.0,18.3,3.0,10.0,9.3,95.0,12.65,0.0,0.0,0.0,1.7,NW,30.0,3.19,1.59,2.76,0.0,-0.1,-0.1,-0.7,0.0,0.0,0.1,3.35,1.59,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 00:08,Seoul,ICN,Eastar Jet,ZE593,2,35L,1.0,Bags Delivered,HL8543,B38M,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,-12.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,13.0,13.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,60.0,,,20.0,0.0,95.0,1015.9,90.0,20360.0,18.3,3.0,10.0,9.3,95.0,12.65,0.0,0.0,0.0,1.7,NW,30.0,3.19,1.59,2.76,0.0,-0.1,-0.1,-0.7,0.0,0.0,0.1,3.35,1.59,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 01:15,Seoul,ICN,Jeju Air,7C2217,2,35L,3.0,Bags Delivered,HL7213,B738,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,45.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,12.0,10.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,70.0,,,19.8,0.0,100.0,1015.5,89.0,20360.0,18.0,3.0,10.0,8.9,100.0,12.65,0.0,0.0,0.0,1.8,W,60.0,2.59,2.24,1.3,0.0,-0.2,-0.4,-0.9,0.0,0.0,0.0,3.19,2.24,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 02:15,Cheongju,CJJ,Aero-K Airlines,RF531,2,35L,2.0,Bags Delivered,HL8563,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,90.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,3.0,8.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,50.0,,,20.0,0.0,100.0,1015.4,89.0,14260.0,18.1,3.0,10.0,9.1,100.0,8.86,0.0,0.0,0.0,1.9,NW,35.0,2.86,1.64,2.34,0.0,0.2,-0.1,-0.8,0.0,0.0,0.0,3.19,2.24,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 03:03,Ho Chi Minh City,SGN,VietJet Air,VJ636,1,35L,3.0,Arrived,VN-A637,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,128.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,1.0,5.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,60.0,,,20.1,0.0,86.0,1014.8,87.0,20380.0,18.0,3.0,10.0,9.2,84.0,12.66,0.0,0.0,0.0,2.1,NW,26.0,3.94,1.73,3.54,0.0,0.1,0.1,-1.1,0.0,0.0,0.0,3.94,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 01:00,Busan,PUS,Air Busan,BX7315,0,35L,1.0,Bags Delivered,HL8256,A321,general aviation,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,16.0,10.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,60.0,,,19.8,0.0,100.0,1015.5,89.0,20360.0,18.0,3.0,10.0,8.9,100.0,12.65,0.0,0.0,0.0,1.8,W,60.0,2.59,2.24,1.3,0.0,-0.2,-0.4,-0.9,0.0,0.0,0.0,3.19,2.24,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 01:15,Busan,PUS,Korean Air,KE2093,2,35L,2.0,Bags Delivered,HL7585,A333,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,12.0,10.0,,0.0,0.0,1.0,Early_Morning,0.0,0.0,0.0,93.0,,,19.8,0.0,100.0,1015.5,89.0,20360.0,18.0,3.0,10.0,8.9,100.0,12.65,0.0,0.0,0.0,1.8,W,60.0,2.59,2.24,1.3,0.0,-0.2,-0.4,-0.9,0.0,0.0,0.0,3.19,2.24,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 01:50,Seoul,ICN,VietJet Air,VJ875,2,35L,1.0,Bags Delivered,VN-A697,A21N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,6.0,9.0,,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,64.0,,,19.8,0.0,100.0,1015.5,89.0,20360.0,18.0,3.0,10.0,8.9,100.0,12.65,0.0,0.0,0.0,1.8,W,60.0,2.59,2.24,1.3,0.0,-0.2,-0.4,-0.9,0.0,0.0,0.0,3.19,2.24,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,DAD
2025-12-27,2025-12-27 07:15,Hanoi,HAN,VietJet Air,VJ503,1,35L,5.0,Arrived,VN-A644,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,5.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,8.0,6.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,,,19.9,0.1,100.0,1016.5,89.0,13740.0,18.0,51.0,0.0,9.0,52.0,8.54,0.0,0.0,0.0,1.9,NW,47.0,4.05,2.96,2.76,0.0,0.2,-0.1,1.6,0.1,0.6,0.6,4.27,2.96,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 07:19,Ho Chi Minh City,SGN,Vietnam Airlines,VN106,1,35L,4.0,Arrived,VN-A332,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,2.0,0.0,,-6.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,8.0,7.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,,,19.9,0.1,100.0,1016.5,89.0,13740.0,18.0,51.0,0.0,9.0,52.0,8.54,0.0,0.0,0.0,1.9,NW,47.0,4.05,2.96,2.76,0.0,0.2,-0.1,1.6,0.1,0.6,0.6,4.27,2.96,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 07:10,Hanoi,HAN,Vietnam Airlines,VN157,1,35L,3.0,Arrived,VN-A324,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,-15.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,7.0,5.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,,,19.9,0.1,100.0,1016.5,89.0,13740.0,18.0,51.0,0.0,9.0,52.0,8.54,0.0,0.0,0.0,1.9,NW,47.0,4.05,2.96,2.76,0.0,0.2,-0.1,1.6,0.1,0.6,0.6,4.27,2.96,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 07:46,Ho Chi Minh City,SGN,Bamboo Airways,QH150,1,35L,2.0,Arrived,JU-1410,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,6.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,9.0,7.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,50.0,,,19.9,0.1,100.0,1016.5,89.0,13740.0,18.0,51.0,0.0,9.0,52.0,8.54,0.0,0.0,0.0,1.9,NW,47.0,4.05,2.96,2.76,0.0,0.2,-0.1,1.6,0.1,0.6,0.6,4.27,2.96,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 07:37,Hanoi,HAN,Vietravel Airlines,VU635,1,35L,5.0,Arrived,VN-A136,A320,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,2.0,0.0,,-8.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,9.0,5.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,50.0,,,19.9,0.1,100.0,1016.5,89.0,13740.0,18.0,51.0,0.0,9.0,52.0,8.54,0.0,0.0,0.0,1.9,NW,47.0,4.05,2.96,2.76,0.0,0.2,-0.1,1.6,0.1,0.6,0.6,4.27,2.96,0.22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 08:00,Manila,MNL,Cebu Pacific,5J5758,2,35L,1.0,Bags Delivered,RP-C3287,A20N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,10.0,8.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,45.0,,,20.6,0.1,97.0,1017.4,85.0,22000.0,17.9,51.0,10.0,8.8,55.0,13.67,0.0,0.0,0.0,2.7,NW,40.0,2.54,1.63,1.94,0.0,0.7,1.0,2.2,0.1,0.3,0.7,4.21,2.96,1.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 08:24,Ho Chi Minh City,SGN,Vietnam Airlines,VN110,1,35L,3.0,Arrived,VN-A614,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,2.0,0.0,,4.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,9.0,7.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,,,20.6,0.1,97.0,1017.4,85.0,22000.0,17.9,51.0,10.0,8.8,55.0,13.67,0.0,0.0,0.0,2.7,NW,40.0,2.54,1.63,1.94,0.0,0.7,1.0,2.2,0.1,0.3,0.7,4.21,2.96,1.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 09:04,Ho Chi Minh City,SGN,VietJet Air,VJ622,1,35L,4.0,Arrived,VN-A528,A21N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,24.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,12.0,9.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,64.0,,,21.6,0.2,96.0,1018.0,82.0,14120.0,18.4,51.0,10.0,8.5,57.0,8.77,0.0,0.0,0.0,3.2,NW,19.0,3.56,1.16,3.37,0.0,1.0,1.9,2.3,0.2,0.4,0.9,4.05,2.96,0.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 08:43,Haiphong,HPH,Vietnam Airlines,VN1671,1,35L,3.0,Arrived,VN-A396,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,2.0,0.0,,-12.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,12.0,9.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,,,20.6,0.1,97.0,1017.4,85.0,22000.0,17.9,51.0,10.0,8.8,55.0,13.67,0.0,0.0,0.0,2.7,NW,40.0,2.54,1.63,1.94,0.0,0.7,1.0,2.2,0.1,0.3,0.7,4.21,2.96,1.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 08:55,Bangkok,DMK,Thai Air Asia,FD634,2,35L,3.0,Bags Delivered,HS-EAF,A21N,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,-10.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,9.0,,0.0,0.0,0.0,Morning,1.0,0.0,0.0,64.0,,,20.6,0.1,97.0,1017.4,85.0,22000.0,17.9,51.0,10.0,8.8,55.0,13.67,0.0,0.0,0.0,2.7,NW,40.0,2.54,1.63,1.94,0.0,0.7,1.0,2.2,0.1,0.3,0.7,4.21,2.96,1.67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 10:20,Taipei,TPE,China Airlines,CI787,2,35L,1.0,Bags Delivered,B-18103,A21N,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,70.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,11.0,13.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,64.0,,,21.6,0.2,91.0,1017.8,81.0,8920.0,18.2,51.0,10.0,8.0,62.0,5.54,0.0,0.0,0.0,3.4,NW,23.0,5.56,2.17,5.12,0.0,0.0,1.7,1.3,0.2,0.5,1.1,5.56,2.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 09:10,Hong Kong,HKG,Hong Kong Express Airways,UO552,2,35L,1.0,Bags Delivered,B-LEK,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,10.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,21.6,0.2,96.0,1018.0,82.0,14120.0,18.4,51.0,10.0,8.5,57.0,8.77,0.0,0.0,0.0,3.2,NW,19.0,3.56,1.16,3.37,0.0,1.0,1.9,2.3,0.2,0.4,0.9,4.05,2.96,0.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 09:13,Hanoi,HAN,Vietnam Airlines,VN163,1,35L,1.0,Arrived,VN-A357,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,FSC,1.0,1.0,,3.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,13.0,10.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,21.6,0.2,96.0,1018.0,82.0,14120.0,18.4,51.0,10.0,8.5,57.0,8.77,0.0,0.0,0.0,3.2,NW,19.0,3.56,1.16,3.37,0.0,1.0,1.9,2.3,0.2,0.4,0.9,4.05,2.96,0.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 09:30,Hong Kong,HKG,Greater Bay Airlines,HB3531,2,35L,4.0,Bags Delivered,B-KJH,B738,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,10.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,14.0,11.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,70.0,,,21.6,0.2,96.0,1018.0,82.0,14120.0,18.4,51.0,10.0,8.5,57.0,8.77,0.0,0.0,0.0,3.2,NW,19.0,3.56,1.16,3.37,0.0,1.0,1.9,2.3,0.2,0.4,0.9,4.05,2.96,0.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
2025-12-27,2025-12-27 09:20,Seoul,ICN,VietJet Air,VJ881,2,35L,2.0,Bags Delivered,VN-A657,A321,passenger,,False,False,,True,True,matched,complete,False,Arrival,LCC,1.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,15.0,11.0,,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,,,21.6,0.2,96.0,1018.0,82.0,14120.0,18.4,51.0,10.0,8.5,57.0,8.77,0.0,0.0,0.0,3.2,NW,19.0,3.56,1.16,3.37,0.0,1.0,1.9,2.3,0.2,0.4,0.9,4.05,2.96,0.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,DAD
