Crawl_Date,Actual_Time,Flight_Time,Origin,IATA,Airline,Flight_No,Terminal,Arrival_Runway,Status,Tail_Number,Aircraft_Type,Category
2025-12-18,09:45,01:24,Buon Ma Thuot,BMV,VietJet Air,VJ492,1,11L,Landed,VN-A642,A321,passenger
2025-12-18,09:40,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN240,1,11L,Landed,VN-A888,A359,passenger
2025-12-18,09:27,01:12,Pleiku,PXU,VietJet Air,VJ422,1,11L,Landed,VN-A635,A321,passenger
2025-12-18,09:23,00:58,Da Nang,DAD,VietJet Air,VJ504,1,11L,Landed,VN-A544,A321,passenger
2025-12-18,09:21,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ148,1,11L,Landed,VN-A650,A320,passenger
2025-12-18,09:18,01:22,Bangkok,BKK,Thai Airways,TG560,2,11L,Landed,HS-TXP,A320,passenger
2025-12-18,09:15,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN226,1,11L,Landed,VN-A508,A21N,passenger
2025-12-18,09:11,00:57,Da Nang,DAD,Vietnam Airlines,VN158,1,11L,Landed,VN-A335,A321,passenger
2025-12-18,09:04,01:45,Ho Chi Minh City,SGN,Avion Express,VU774,1,11L,Landed,9H-MLW,A320,passenger
2025-12-18,09:02,01:49,Hong Kong,HKG,HK express,UO540,2,11L,Landed,B-KKI,A21N,passenger
2025-12-18,08:59,01:41,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH204,1,11L,Landed,PK-BBK,B739,passenger
2025-12-18,08:44,01:41,Shenzhen,SZX,Shenzhen Airlines,ZH101,2,11L,Landed,B-8219,A320,passenger
2025-12-18,08:38,01:39,Ho Chi Minh City,SGN,N/A,VN6014,1,11L,Landed,VN-A354,A321,passenger
2025-12-18,08:35,01:39,Ho Chi Minh City,SGN,VietJet Air,VJ126,1,11L,Landed,VN-A685,A321,passenger
2025-12-18,08:34,01:24,Bangkok,DMK,AirAsia,FD642,2,11L,Landed,HS-CBA,A320,passenger
2025-12-18,08:25,00:54,Hue,HUI,Vietnam Airlines,VN1540,1,11L,Landed,VN-A614,A321,passenger
2025-12-18,08:23,02:47,Kuala Lumpur,KUL,AirAsia,AK516,2,11L,Landed,9M-AFD,A320,passenger
2025-12-18,08:19,01:38,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ806,1,11L,Landed,VN-A280,A321,passenger
2025-12-18,08:07,01:20,Bangkok,BKK,K-Mile Air,8K525,0,11L,Landed,HS-KMD,B738,cargo
2025-12-18,08:05,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN206,1,11L,Landed,VN-A886,A359,passenger
2025-12-18,07:58,04:31,Seoul,ICN,Air Zeta,KJ387,0,11L,Landed,HL7507,B763,cargo
2025-12-18,07:53,01:43,Ho Chi Minh City,SGN,Bamboo Airways,QH202,1,11L,Landed,ER-00005,A320,passenger
2025-12-18,07:47,01:41,Ho Chi Minh City,SGN,Vietravel Airlines,VU750,1,11L,Landed,VN-A289,A321,passenger
2025-12-18,07:43,01:39,Ho Chi Minh City,SGN,VietJet Air,VJ124,1,11L,Landed,VN-A671,A320,passenger
2025-12-18,07:34,00:58,Da Nang,DAD,Vietnam Airlines,VN156,1,11L,Landed,VN-A608,A321,passenger
2025-12-18,07:26,05:58,Doha,DOH,Qatar Airways,QR8954,0,11L,Landed,A7-BFL,B77L,cargo
2025-12-18,07:18,03:03,Manila,MNL,Cebu Pacific,5J744,2,11L,Landed,RP-C4120,A21N,passenger
2025-12-18,07:14,02:53,Manila,MNL,Vietnam Airlines,VN646,2,11L,Landed,VN-A605,A321,passenger
2025-12-18,07:11,01:43,Ho Chi Minh City,SGN,VietJet Air,VJ122,1,11L,Landed,VN-A677,A321,passenger
2025-12-18,07:07,10:15,Frankfurt,FRA,Vietnam Airlines,VN36,2,29R,Landed,VN-A892,A359,passenger
2025-12-18,06:51,00:58,Da Nang,DAD,VietJet Air,VJ502,1,11L,Landed,VN-A661,A321,passenger
2025-12-18,06:43,01:40,Ho Chi Minh City,SGN,N/A,VN6002,1,11L,Landed,VN-A363,A321,passenger
2025-12-18,06:32,05:48,Doha,DOH,Qatar Airways,QR982,2,11L,Landed,A7-BHB,B789,passenger
2025-12-18,06:29,04:28,Seoul,ICN,Air Zeta,KJ933,0,11L,Landed,HL7616,B744,cargo
2025-12-18,06:22,03:55,Jakarta,CGK,Vietnam Airlines,VN634,2,11L,Landed,VN-A603,A321,passenger
2025-12-18,06:17,10:45,Paris,CDG,Vietnam Airlines,VN18,2,11L,Landed,VN-A898,A359,passenger
2025-12-18,06:14,07:30,Amman,AMM,Cargolux,CV7623,0,11L,Landed,LX-KCL,B744,cargo
2025-12-18,06:11,03:59,Mumbai,BOM,VietJet Air,VJ910,2,11L,Landed,VN-A578,A21N,passenger
2025-12-18,06:02,05:43,Abu Dhabi,AUH,Etihad Airways,EY432,2,11L,Landed,A6-BLW,B789,passenger
2025-12-18,05:31,08:14,Moscow,SVO,Vietnam Airlines,VN62,2,11L,Landed,VN-A867,B789,passenger
2025-12-18,05:27,11:02,London,LHR,Vietnam Airlines,VN56,2,11L,Landed,VN-A861,B789,passenger
2025-12-18,05:23,01:35,Guangzhou,CAN,FedEx,FX6001,0,11L,Landed,N109FE,B763,cargo
2025-12-18,04:59,03:24,Shanghai,PVG,VietJet Air,VJ7239,2,11L,Landed,VN-A689,A320,passenger
2025-12-18,04:55,03:27,Hyderabad,HYD,Vietnam Airlines,VN984,2,11L,Landed,VN-A324,A321,passenger
2025-12-18,04:50,03:21,Delhi,DEL,Vietnam Airlines,VN980,2,11L,Landed,VN-A868,B789,passenger
2025-12-18,04:04,03:15,Shanghai,PVG,Vietnam Airlines,VN533,2,11L,Landed,VN-A331,A321,passenger
2025-12-18,03:59,01:38,Guangzhou,CAN,VietJet Air,VJ7527,2,11L,Landed,VN-A635,A321,passenger
2025-12-18,03:45,03:24,Beijing,PKX,VietJet Air,VJ7713,2,11L,Landed,VN-A656,A320,passenger
2025-12-18,03:19,02:04,Kolkata,CCU,IndiGo,6E1631,2,11L,Landed,VT-IQJ,A20N,passenger
2025-12-18,02:58,04:20,Seoul,ICN,Kalitta Air,K4652,0,11L,Landed,N715CK,B744,cargo
2025-12-18,02:53,04:36,Seoul,ICN,Korean Air,KE8373,0,11L,Landed,HL8251,B77L,cargo
2025-12-18,02:50,02:28,Xi'an,XIY,VietJet Air,VJ7343,2,11L,Landed,VN-A658,A320,passenger
2025-12-18,02:46,04:27,Seoul,ICN,CMA CGM Air Cargo,5Y8527,0,11L,Landed,N761GT,B77L,cargo
2025-12-18,02:34,01:46,Hong Kong,HKG,Hong Kong Air Cargo,RH317,0,11L,Landed,B-LNV,A332,cargo
2025-12-18,02:24,02:42,Kuala Lumpur,KUL,MJets Air,WW220,0,11L,Landed,9M-KXD,B738,cargo
2025-12-18,02:18,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ182,1,11L,Landed,VN-A643,A321,passenger
2025-12-18,02:14,04:44,Seoul,ICN,Air Zeta,KJ371,0,11L,Landed,HL8503,B738,cargo
2025-12-18,02:11,04:17,Seoul,ICN,Korean Air,KE361,0,11L,Landed,HL7601,B744,cargo
2025-12-18,01:45,03:33,Shanghai,PVG,China Eastern Airlines,MU5075,2,11L,Landed,B-207X,B738,passenger
2025-12-18,01:39,02:50,Manila,MNL,Philippine Airlines,PR595,2,11L,Landed,RP-C9918,A321,passenger
2025-12-18,01:35,04:28,Seoul,ICN,Atlas Air,5Y8123,0,11L,Landed,N851GT,B748,cargo
2025-12-18,01:31,02:59,Manila,MNL,Cebu Pacific,5J746,2,29R,Landed,RP-C4121,A21N,passenger
2025-12-18,01:28,03:23,Shanghai,PVG,Juneyao Air,HO1329,2,11L,Landed,B-32HD,A20N,passenger
2025-12-18,01:24,01:38,Ho Chi Minh City,SGN,Bamboo Airways,QH282,1,11L,Landed,VN-A227,A321,passenger
2025-12-18,01:12,01:40,Ho Chi Minh City,SGN,VietJet Air,VJ178,1,11L,Landed,VN-A647,A321,passenger
2025-12-18,01:09,01:40,Shenzhen,SZX,Shenzhen Airlines,ZH107,2,11L,Landed,B-8409,A320,passenger
2025-12-18,00:55,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN270,1,11L,Landed,VN-A335,A321,passenger
2025-12-18,00:35,04:48,Seoul,ICN,Jeju Air,7C2201,2,11L,Landed,HL8592,B38M,passenger
2025-12-18,00:26,01:29,Nha Trang,CXR,VietJet Air,VJ7704,1,11L,Landed,VN-A537,A21N,passenger
2025-12-18,00:14,06:01,Tokyo,NRT,All Nippon Airways,NH897,2,11L,Landed,JA815A,B788,passenger
2025-12-18,00:12,12:54,Anchorage,ANC,UPS,5X72,0,11L,Landed,N617UP,B748,cargo
2025-12-18,00:03,01:38,Ho Chi Minh City,SGN,Vietnam Airlines,VN224,1,11L,Landed,VN-A327,A321,passenger
2025-12-19,23:56,01:04,Hue,HUI,Vietnam Airlines,VN7540,1,11L,Landed,VN-A396,A321,passenger
2025-12-19,23:55,01:30,Bangkok,BKK,Vietnam Airlines,VN616,2,11L,Landed,VN-A614,A321,passenger
2025-12-19,23:49,01:54,Can Tho,VCA,VietJet Air,VJ464,1,11L,Landed,VN-A635,A321,passenger
2025-12-19,23:46,01:39,Ho Chi Minh City,SGN,Vietnam Airlines,VN260,1,11L,Landed,VN-A877,B78X,passenger
2025-12-19,23:43,01:33,Nha Trang,CXR,VietJet Air,VJ778,1,11L,Landed,VN-A661,A321,passenger
2025-12-19,23:39,12:42,Anchorage,ANC,UPS,5X72,0,11L,Landed,N617UP,B748,cargo
2025-12-19,23:34,01:56,Can Tho,VCA,Vietnam Airlines,VN1206,1,11L,Landed,VN-A393,A321,passenger
2025-12-19,23:31,01:41,Ho Chi Minh City,SGN,VietJet Air,VJ196,1,11L,Landed,VN-A816,A333,passenger
2025-12-19,23:27,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN7260,1,11L,Landed,VN-A398,A321,passenger
2025-12-19,23:24,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ150,1,11L,Landed,VN-A642,A321,passenger
2025-12-19,23:22,05:36,Tokyo,NRT,Japan Airlines,JL751,2,11L,Landed,JA606J,B763,passenger
2025-12-19,23:18,00:56,Hue,HUI,Vietnam Airlines,VN1548,1,N/A,Landed,VN-A619,A21N,passenger
2025-12-19,23:15,00:59,Da Nang,DAD,VietJet Air,VJ518,1,11L,Landed,VN-A528,A21N,passenger
2025-12-19,23:13,,Da Lat,DLI,VietJet Air,VJ410,1,11L,Landed,VN-A670,A321,passenger
2025-12-19,23:09,01:42,Ho Chi Minh City,SGN,Vietravel Airlines,VU794,1,11L,Landed,VN-A136,A320,passenger
2025-12-19,22:58,01:38,Guangzhou,CAN,China Southern Airlines,CZ371,2,11L,Landed,B-32KY,A21N,passenger
2025-12-19,22:54,01:43,Ho Chi Minh City,SGN,Bamboo Airways,QH286,1,11L,Landed,VN-A585,A321,passenger
2025-12-19,22:52,01:35,Ho Chi Minh City,SGN,Vietnam Airlines,VN256,1,11L,Landed,VN-A864,B789,passenger
2025-12-19,22:45,02:43,Kuala Lumpur,KUL,Vietnam Airlines,VN680,2,11L,Landed,VN-A353,A321,passenger
2025-12-19,22:39,05:37,Tokyo,NRT,All Nippon Airways,NH897,2,11L,Landed,JA876A,B789,passenger
2025-12-19,22:33,02:55,Taipei,TPE,VietJet Air,VJ943,2,11L,Landed,VN-A549,A21N,passenger
2025-12-19,22:29,04:25,Seoul,ICN,Asiana Airlines,OZ733,2,11L,Landed,HL8382,A359,passenger
2025-12-19,22:26,02:36,Zhengzhou,CGO,Air Central,GI4201,0,11L,Landed,B-5112,B738,cargo
2025-12-19,22:23,01:43,Hong Kong,HKG,HK express,UO542,2,11L,Landed,B-KKH,A21N,passenger
2025-12-19,22:19,01:03,Da Nang,DAD,N/A,VN6070,1,11L,Landed,VN-A363,A321,passenger
2025-12-19,22:13,01:40,Hong Kong,HKG,Cathay Pacific,CX3147,0,11L,Landed,B-LID,B744,cargo
2025-12-19,22:10,04:29,Seoul,ICN,Korean Air,KE447,2,11L,Landed,HL8393,B789,passenger
2025-12-19,22:04,01:40,Ho Chi Minh City,SGN,Vietnam Airlines,VN220,1,11L,Landed,VN-A865,B789,passenger
2025-12-19,22:01,05:31,Dubai,DXB,Emirates,EK394,2,11L,Landed,A6-ENB,B77W,passenger
2025-12-19,21:57,01:36,Phnom Penh,KTI,Vietnam Airlines,VN922,2,11L,Landed,VN-A397,A321,passenger
2025-12-19,21:55,01:45,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH268,1,11L,Landed,PK-BBK,B739,passenger
2025-12-19,21:52,01:31,Macau,MFM,Air Macau,NX982,2,11L,Landed,B-MBA,A321,passenger
2025-12-19,21:50,01:47,Phu Quoc,PQC,VietJet Air,VJ1440,1,11L,Landed,VN-A580,A21N,passenger
2025-12-19,21:46,02:18,Kolkata,CCU,IndiGo,6E8961,0,11L,Landed,VT-IKW,A321,cargo
2025-12-19,21:44,01:43,Chengdu,TFU,Sichuan Airlines,3U3905,2,11L,Landed,B-6697,A320,passenger
2025-12-19,21:38,01:25,Siem Reap,SAI,VietJet Air,VJ914,2,11L,Landed,VN-A643,A321,passenger
2025-12-19,21:34,01:23,Bangkok,BKK,Vietnam Airlines,VN618,2,11L,Landed,VN-A323,A321,passenger
2025-12-19,21:33,01:36,N/A,,Vietnam Airlines,VN262,2,11L,Landed,VN-A868,B789,passenger
2025-12-19,21:29,01:06,Da Nang,DAD,VietJet Air,VJ516,1,11L,Landed,VN-A578,A21N,passenger
2025-12-19,21:25,01:28,Bangkok,BKK,FedEx,FX6002,0,11L,Landed,N108FE,B763,cargo
2025-12-19,21:22,00:52,Vientiane,VTE,Vietnam Airlines,VN920,2,11L,Landed,VN-A329,A321,passenger
2025-12-19,21:20,01:40,Nha Trang,CXR,Vietnam Airlines,VN1562,1,11L,Landed,VN-A392,A321,passenger
2025-12-19,21:18,01:40,Shenzhen,SZX,China Southern Airlines,CZ8083,2,11L,Landed,B-1696,A320,passenger
2025-12-19,21:14,01:45,Ho Chi Minh City,SGN,VietJet Air,VJ158,1,11L,Landed,VN-A689,A320,passenger
2025-12-19,21:11,01:35,Bangkok,BKK,VietJet Air,VJ904,2,11L,Landed,VN-A637,A321,passenger
2025-12-19,21:08,01:44,Ho Chi Minh City,SGN,Vietnam Airlines,VN258,1,11L,Landed,VN-A873,B78X,passenger
2025-12-19,21:06,01:36,Yangon,RGN,Myanmar Airways International,8M450,2,11L,Landed,XY-AGV,A319,passenger
2025-12-19,21:03,04:31,Denpasar,DPS,VietJet Air,VJ998,2,11L,Landed,VN-A525,A21N,passenger
2025-12-19,21:00,01:41,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ878,1,11L,Landed,VN-A282,A21N,passenger
2025-12-19,20:58,04:28,Seoul,ICN,Vietnam Airlines,VN415,2,11L,Landed,VN-A899,A359,passenger
2025-12-19,20:54,00:33,Dien Bien Phu,DIN,Vietnam Airlines,VN7803,1,11L,Landed,VN-A513,A20N,passenger
2025-12-19,20:51,06:01,Tokyo,NRT,VietJet Air,VJ935,2,11L,Landed,VN-A548,A21N,passenger
2025-12-19,20:45,05:35,Tokyo,HND,Vietnam Airlines,VN385,2,11L,Landed,VN-A890,A359,passenger
2025-12-19,20:42,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ154,1,11L,Landed,VN-A693,A21N,passenger
2025-12-19,20:39,01:37,Shenzhen,SZX,Shenzhen Airlines,ZH105,2,11L,Landed,B-7750,B738,passenger
2025-12-19,20:29,01:00,Da Nang,DAD,Vietnam Airlines,VN188,1,29R,Landed,VN-A514,A20N,passenger
2025-12-19,20:12,01:26,Bangkok,DMK,AirAsia,FD644,2,11L,Landed,HS-EAD,A21N,passenger
2025-12-19,20:09,01:16,Pleiku,PXU,VietJet Air,VJ424,1,11L,Landed,VN-A539,A21N,passenger
2025-12-19,20:06,01:42,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ868,1,11L,Landed,VN-A280,A321,passenger
2025-12-19,20:02,01:02,Da Nang,DAD,Vietnam Airlines,VN180,1,11L,Landed,VN-A396,A321,passenger
2025-12-19,20:00,02:43,Taichung,RMQ,VietJet Air,VJ949,2,11L,Landed,VN-A640,A321,passenger
2025-12-19,19:57,01:06,Da Nang,DAD,Bamboo Airways,QH148,1,11L,Landed,ER-00005,A320,passenger
2025-12-19,19:54,03:38,Hyderabad,HYD,Quikjet Cargo Airlines,QO356,0,11L,Landed,VT-BAZ,B738,cargo
2025-12-19,19:51,01:45,Ho Chi Minh City,SGN,Vietravel Airlines,VU780,1,29R,Landed,VN-A289,A321,passenger
2025-12-19,19:46,00:47,Luang Prabang,LPQ,Vietnam Airlines,VN930,2,11L,Landed,VN-A327,A321,passenger
2025-12-19,19:43,01:54,Hong Kong,HKG,Cathay Pacific,CX2047,0,11L,Landed,B-LJM,B748,cargo
2025-12-19,19:40,06:26,Bahrain,BAH,DHL Air,QY576,0,29R,Landed,D-AJFK,A333,cargo
2025-12-19,19:37,01:41,Bangkok,BKK,Thai Airways,TG564,2,11L,Landed,HS-TXJ,A320,passenger
2025-12-19,19:35,01:54,Ho Chi Minh City,SGN,Bamboo Airways,QH262,1,11L,Landed,VN-A227,A321,passenger
2025-12-19,19:32,01:54,Chongqing,CKG,West Air,PN6423,2,11L,Landed,B-1817,A320,passenger
2025-12-19,19:29,01:29,Siem Reap,SAI,Vietnam Airlines,VN836,2,11L,Landed,VN-A335,A321,passenger
2025-12-19,19:26,03:23,Beijing,PEK,Hai Au Aviation,HAI799,2,11L,Landed,VN-A799,GA7C,business jet
2025-12-19,19:22,00:37,Vinh,VII,Vietnam Airlines,VN1718,1,11L,Landed,VN-A619,A21N,passenger
2025-12-19,19:19,01:44,Nha Trang,CXR,Vietnam Airlines,VN1560,1,11L,Landed,VN-A512,A21N,passenger
2025-12-19,19:16,01:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN254,1,29R,Landed,VN-A878,B78X,passenger
2025-12-19,19:13,01:40,Phnom Penh,KTI,Air Cambodia,K6850,2,11L,Landed,XU-350,A321,passenger
2025-12-19,19:10,01:45,Chengdu,TFU,Chengdu Airlines,EU2863,2,11L,Landed,B-1071,A320,passenger
2025-12-19,19:06,01:21,Qui Nhon,UIH,VietJet Air,VJ432,1,11L,Landed,VN-A697,A21N,passenger
2025-12-19,19:04,05:09,Osaka,KIX,VietJet Air,VJ931,2,11L,Landed,VN-A536,A21N,passenger
2025-12-19,18:59,01:24,Buon Ma Thuot,BMV,VietJet Air,VJ1492,1,11L,Landed,VN-A528,A21N,passenger
2025-12-19,18:57,02:25,Xi'an,XIY,China Eastern Airlines,MU867,2,11L,Landed,B-32E1,A20N,passenger
2025-12-19,18:53,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN252,1,11L,Landed,VN-A872,B78X,passenger
2025-12-19,18:51,01:45,Hong Kong,HKG,Hong Kong Airlines,HX528,2,11L,Landed,B-LPN,A320,passenger
2025-12-19,18:44,03:29,Beijing,PEK,Vietnam Airlines,VN513,2,11L,Landed,VN-A608,A321,passenger
2025-12-19,18:41,01:55,Da Lat,DLI,Vietnam Airlines,VN1576,1,11L,Landed,VN-A602,A321,passenger
2025-12-19,18:38,04:36,Seoul,ICN,Atlas Air,5Y8244,0,11L,Landed,N450PA,B744,cargo
2025-12-19,18:35,01:48,Nha Trang,CXR,Vietnam Airlines,VN1558,1,N/A,Landed,VN-A508,A21N,passenger
2025-12-19,18:32,01:58,Phu Quoc,PQC,Sun PhuQuoc Airways,SPQ1216,1,11L,Landed,VN-A279,A321,passenger
2025-12-19,18:29,01:45,Guangzhou,CAN,China Southern Airlines,CZ8177,2,11L,Landed,B-6783,A320,passenger
2025-12-19,18:25,,Da Nang,DAD,Vietnam Airlines,VN174,1,N/A,Landed,VN-A615,A321,passenger
2025-12-19,18:22,01:48,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,SPQ854,1,11L,Landed,VN-A281,A21N,passenger
2025-12-19,18:19,00:40,Dien Bien Phu,DIN,Vietnam Airlines,VN1805,1,11L,Landed,VN-A603,A321,passenger
2025-12-19,18:17,01:04,Da Nang,DAD,VietJet Air,VJ512,1,11L,Landed,VN-A661,A321,passenger
2025-12-19,18:13,01:45,Ho Chi Minh City,SGN,VietJet Air,VJ194,1,11L,Landed,VN-A649,A321,passenger
2025-12-19,18:10,03:52,Jakarta,CGK,VietJet Air,VJ928,2,11L,Landed,VN-A671,A320,passenger
2025-12-19,18:07,01:36,Ho Chi Minh City,SGN,Vietnam Airlines,VN216,1,11L,Landed,VN-A863,B789,passenger
2025-12-19,18:05,02:28,Kaohsiung,KHH,VietJet Air,VJ947,2,11L,Landed,VN-A544,A321,passenger
2025-12-19,18:00,01:25,Bangkok,BKK,Vietnam Airlines,VN614,2,11L,Landed,VN-A625,A21N,passenger
2025-12-19,17:57,03:08,Shanghai,PVG,Vietnam Airlines,VN533,2,11L,Landed,VN-A614,A321,passenger
2025-12-19,17:51,00:57,Luang Prabang,LPQ,Lao Airlines,QV313,2,11L,Landed,RDPL-34225,AT76,passenger
2025-12-19,17:48,01:06,Da Nang,DAD,VietJet Air,VJ514,1,11L,Landed,VN-A538,A21N,passenger
2025-12-19,17:44,01:42,Ho Chi Minh City,SGN,Vietnam Airlines,VN232,1,11L,Landed,VN-A886,A359,passenger
2025-12-19,17:40,01:48,Phu Quoc,PQC,N/A,VN6400,1,11L,Landed,VN-A363,A321,passenger
2025-12-19,17:38,03:29,Shanghai,PVG,China Eastern Airlines,MU6013,2,11L,Landed,B-32KT,A21N,passenger
2025-12-19,17:34,00:50,Luang Prabang,LPQ,AirAsia,FD1038,2,11L,Landed,HS-BBU,A320,passenger
2025-12-19,17:33,01:29,Qui Nhon,UIH,Bamboo Airways,QH1214,1,N/A,Landed,JU-1410,A320,passenger
2025-12-19,17:29,01:45,Ho Chi Minh City,SGN,Vietnam Airlines,VN250,1,11L,Landed,VN-A877,B78X,passenger
2025-12-19,17:27,01:51,Ho Chi Minh City,SGN,VietJet Air,VJ198,1,11L,Landed,VN-A578,A21N,passenger
2025-12-19,17:23,03:01,Singapore,SIN,Singapore Airlines,SQ194,2,11L,Landed,9V-SMN,A359,passenger
2025-12-19,17:20,03:01,Taipei,TPE,EVA Air,BR385,2,11L,Landed,B-16218,A321,passenger
2025-12-19,17:20,01:47,Guangzhou,CAN,Vietnam Airlines,VN507,2,11L,Landed,VN-A393,A321,passenger
2025-12-19,17:15,01:26,Bangkok,BKK,VietJet Air,VJ902,2,11L,Landed,VN-A635,A321,passenger
2025-12-19,17:12,01:48,Phu Quoc,PQC,VietJet Air,VJ446,1,11L,Landed,VN-A675,A320,passenger
2025-12-19,17:09,02:45,Singapore,SIN,China Cargo Airlines,CK288,0,29R,Landed,B-227M,B77L,cargo
2025-12-19,17:04,02:49,Singapore,SIN,VietJet Air,VJ916,2,11L,Landed,VN-A647,A321,passenger
2025-12-19,16:59,00:46,Vientiane,VTE,Lao Airlines,QV311,2,29R,Landed,RDPL-34199,A320,passenger
2025-12-19,16:55,04:41,Denpasar,DPS,VietJet Air,VJ900,2,11L,Landed,VN-A535,A321,passenger
2025-12-19,16:52,02:39,Singapore,SIN,China Airlines,CI6876,0,11L,Landed,B-18722,B744,cargo
2025-12-19,16:48,01:42,Ho Chi Minh City,SGN,VietJet Air,VJ144,1,11L,Landed,VN-A812,A333,passenger
2025-12-19,16:45,04:22,Busan,PUS,VietJet Air,VJ957,2,11L,Landed,VN-A662,A320,passenger
2025-12-19,16:41,02:57,Taipei,TPE,China Airlines,CI793,2,11L,Landed,B-18661,B738,passenger
2025-12-19,16:38,03:12,Shanghai,PVG,Air China,CA755,2,11L,Landed,B-6883,A321,passenger
2025-12-19,16:34,01:36,Da Lat,DLI,Vietnam Airlines,VN1574,1,11L,Landed,VN-A513,A20N,passenger
2025-12-19,16:31,01:01,Da Nang,DAD,Vietnam Airlines,VN172,1,11L,Landed,VN-A357,A321,passenger
2025-12-19,16:27,01:37,Ho Chi Minh City,SGN,Vietnam Airlines,VN214,1,11L,Landed,VN-A864,B789,passenger
2025-12-19,16:24,01:49,Can Tho,VCA,VietJet Air,VJ462,1,11L,Landed,VN-A643,A321,passenger
2025-12-19,16:23,01:11,Chu Lai,VCL,Hai Au Aviation,HAI488,1,11L,Landed,VN-A488,FA8X,business jet
2025-12-19,16:15,01:38,Ho Chi Minh City,SGN,Vietravel Airlines,VU770,1,11L,Landed,VN-A129,A321,passenger
2025-12-19,16:10,01:29,Tuy Hoa,TBB,Vietnam Airlines,VN1650,1,11L,Landed,VN-A392,A321,passenger
2025-12-19,16:05,00:58,Da Nang,DAD,Vietnam Airlines,VN7186,1,11L,Landed,VN-A390,A321,passenger
2025-12-19,16:02,02:06,Con Dao,VCS,VietJet Air,VJ104,1,11L,Landed,B-652G,AJ27,passenger
2025-12-19,15:59,01:55,Ho Chi Minh City,SGN,VietJet Air,VJ142,1,11L,Landed,VN-A655,A320,passenger
2025-12-19,15:53,01:57,Hong Kong,HKG,Vietnam Airlines,VN593,2,11L,Landed,VN-A397,A321,passenger
2025-12-19,15:51,01:51,Nha Trang,CXR,Vietnam Airlines,VN7562,1,N/A,Landed,VN-A619,A21N,passenger
2025-12-19,15:46,01:29,Bangkok,BKK,EVA Air,BR6007,0,11L,Landed,B-16782,B77L,cargo
2025-12-19,15:43,01:12,Da Nang,DAD,Vietnam Airlines,VN170,1,11L,Landed,VN-A323,A321,passenger
2025-12-19,15:40,01:53,Ho Chi Minh City,SGN,BBN Airlines Indonesia,QH242,1,11L,Landed,PK-BBK,B739,passenger
2025-12-19,15:38,08:41,Istanbul,IST,Turkish Airlines,TK164,2,11L,Landed,TC-LGI,A359,passenger
2025-12-19,15:35,01:40,Da Lat,DLI,VietJet Air,VJ408,1,11L,Landed,VN-A689,A320,passenger
2025-12-19,15:32,02:47,Singapore,SIN,Vietnam Airlines,VN660,2,11L,Landed,VN-A865,B789,passenger
2025-12-19,15:30,01:49,Ho Chi Minh City,SGN,Avion Express,VU778,1,11L,Landed,9H-MLW,A320,passenger
2025-12-19,15:27,05:47,Blagoveshchensk,BQS,VietJet Air,VJ7615,2,11L,Landed,VN-A550,A21N,passenger
2025-12-19,15:25,00:53,Dong Hoi,VDH,Bluesky Airways,BSF999,1,11L,Landed,VN-A999,FA8X,business jet
2025-12-19,15:24,01:46,Ho Chi Minh City,SGN,VietJet Air,VJ128,1,11L,Landed,VN-A580,A21N,passenger
2025-12-19,15:19,01:36,Shenzhen,SZX,China Southern Airlines,CZ8469,2,11L,Landed,B-6630,A321,passenger
2025-12-19,15:16,01:07,Da Nang,DAD,Vietnam Airlines,VN166,1,11L,Landed,VN-A396,A321,passenger
2025-12-19,15:13,01:43,Ho Chi Minh City,SGN,Vietnam Airlines,VN248,1,11L,Landed,VN-A868,B789,passenger
2025-12-19,15:11,01:46,Nha Trang,CXR,VietJet Air,VJ774,1,11L,Landed,VN-A693,A21N,passenger
2025-12-19,15:07,02:51,Fuzhou,FOC,Xiamen Air,MF8697,2,11L,Landed,B-5657,B738,passenger
2025-12-19,15:05,01:42,Nha Trang,CXR,Vietnam Airlines,VN1552,1,11L,Landed,VN-A603,A321,passenger
2025-12-19,15:00,01:48,Ho Chi Minh City,SGN,Vietnam Airlines,VN212,1,11L,Landed,VN-A869,B789,passenger
2025-12-19,14:57,01:51,Ho Chi Minh City,SGN,Vietnam Airlines,VN7270,1,11L,Landed,VN-A622,A21N,passenger
2025-12-19,14:54,02:32,Xiamen,XMN,Xiamen Air,MF869,2,11L,Landed,B-6487,B738,passenger
